Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,7089.82,19.65,7205.09,0.0,0.0,185,0,0,133.45912623405457,1
2,Outlier,4751.86,12.81,4863.65,0.0,0.0,26,0,0,13.089618682861328,1
3,Outlier,6492.3,13.95,6611.65,0.0,0.0,26,0,0,13.33258843421936,1
4,Outlier,6127.17,13.58,6301.35,0.0,0.0,26,0,0,13.43820571899414,1
5,Outlier,5707.13,12.15,5811.16,0.0,0.0,26,0,0,13.528555393218994,1
6,Outlier,5495.6,11.82,5636.88,0.0,0.0,26,0,0,13.206488609313965,1
7,Outlier,5483.31,12.05,5602.17,0.0,0.0,26,0,0,12.598583936691284,1
8,Outlier,5367.48,11.67,5523.9,0.0,0.0,26,0,0,12.246705293655396,1
9,Outlier,5171.63,10.84,5377.79,0.0,0.0,26,0,0,12.461841583251953,1
10,Outlier,5852.74,13.30,5947.33,0.0,0.0,26,0,0,12.101389646530151,1
