Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1991.3,4.01,2628.65,59.14,75.81,144,21,2,153.25490355491638,7
2,Training,2006.86,4.07,2657.47,59.14,74.73,2,0,2,51.20306587219238,13
3,Training,1895.41,3.93,2454.95,66.13,81.18,4,0,0,54.05310583114624,13
4,Training,1842.15,3.84,2407.89,66.67,81.72,0,0,4,86.82284498214722,25
5,Training,1846.86,3.88,2426.56,66.13,80.65,2,0,2,124.3484137058258,31
6,Training,1835.02,3.86,2424.66,66.13,80.65,0,0,4,162.89598321914673,43
7,Training,2646.9,5.32,3237.97,41.4,55.91,1,0,3,205.82927918434143,51
8,Training,2591.57,5.24,3208.48,43.01,57.53,1,0,3,241.05795550346375,60
