Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1189.1,2.28,1592.45,81.7,94.77,130,4,0,48.740169525146484,1
2,Training,1758.66,3.57,2344.21,64.71,76.47,26,0,0,8.656627416610718,1
3,Training,1115.98,2.33,1430.92,86.93,97.39,26,0,0,8.89296841621399,1
4,Training,921.31,2.07,1123.84,93.46,99.35,26,0,0,9.193502187728882,1
5,Training,778.86,1.83,971.66,97.39,99.35,26,0,0,8.150518417358398,1
6,Training,841.55,2.00,1100.73,93.46,98.04,26,0,0,7.851372003555298,1
7,Training,1000.5,2.29,1289.97,86.93,96.73,26,0,0,8.946932077407837,1
8,Training,942.77,2.12,1203.24,88.89,98.69,26,0,0,8.341294288635254,1
9,Training,1012.06,2.20,1265.98,85.62,98.69,26,0,0,9.251760482788086,1
10,Training,1086.09,2.27,1363.5,84.97,98.04,26,0,0,8.057894468307495,1
11,Training,1092.02,2.24,1322.11,84.97,100.0,26,0,0,9.169244289398193,1
12,Training,1055.69,2.17,1348.77,86.27,94.77,26,0,0,8.591772079467773,1
