Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,6667.88,15.82,7049.41,0.0,16.67,139,1,0,3413.8309195041656,1
2,Inferencing,3253.59,7.39,3374.43,8.33,41.67,12,6,0,21.36046862602234,1
3,Inferencing,4606.25,11.35,4669.33,0.0,0.0,17,0,1,29.98321270942688,4
4,Inferencing,3115.75,8.15,3472.31,25.0,50.0,18,0,0,4.680819034576416,4
5,Inferencing,3374.21,9.54,3453.62,0.0,33.33,18,0,0,4.626256227493286,4
6,Inferencing,2785.81,7.55,3097.83,41.67,50.0,18,0,0,4.728172540664673,4
7,Inferencing,1846.11,5.15,2297.37,50.0,66.67,17,1,0,4.659483432769775,4
8,Inferencing,2757.61,7.42,2908.09,33.33,50.0,18,0,0,4.037151098251343,4
9,Inferencing,2230.75,5.04,2691.57,50.0,75.0,18,0,0,1.8778066635131836,4
10,Inferencing,2184.3,4.61,2269.15,41.67,91.67,18,0,0,4.604469299316406,4
11,Inferencing,2393.17,5.22,2524.16,16.67,83.33,18,0,0,4.736473560333252,4
12,Inferencing,3803.42,7.60,4093.3,16.67,16.67,18,0,0,4.614736795425415,4
13,Inferencing,1430.62,2.67,1724.18,83.33,83.33,18,0,0,4.78538703918457,4
14,Inferencing,1969.09,3.72,2175.92,50.0,91.67,18,0,0,2.111699342727661,4
15,Inferencing,3682.68,7.26,3965.7,8.33,41.67,18,0,0,1.525439977645874,4
16,Inferencing,1729.67,3.47,2262.9,66.67,75.0,18,0,0,4.657157897949219,4
17,Inferencing,1184.53,2.37,1482.47,75.0,100.0,18,0,0,4.609399318695068,4
18,Inferencing,722.39,1.49,817.41,100.0,100.0,18,0,0,4.6934919357299805,4
19,Inferencing,1056.4,2.14,1204.01,91.67,100.0,18,0,0,4.695220232009888,4
20,Inferencing,1208.26,2.56,1489.02,58.33,100.0,18,0,0,4.730765104293823,4
21,Inferencing,1760.83,3.75,1873.55,75.0,91.67,18,0,0,4.753675222396851,4
22,Inferencing,1537.02,3.24,1765.59,58.33,100.0,18,0,0,3.931114435195923,4
23,Inferencing,4135.85,9.75,4751.82,16.67,41.67,18,0,0,4.669460773468018,4
24,Inferencing,1810.12,4.04,2027.74,66.67,83.33,15,2,1,37.62143802642822,4
25,Inferencing,1650.12,3.23,2151.73,58.33,75.0,18,0,0,1.5710291862487793,4
26,Inferencing,1442.13,2.65,1833.37,75.0,91.67,18,0,0,1.5471830368041992,4
