Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1379.74,2.47,1670.13,70.59,96.08,82,1,0,33.27316761016846,1
2,Training,1319.66,2.41,1569.27,72.55,97.06,12,0,0,4.699218273162842,1
3,Training,1574.42,2.98,2099.83,71.57,81.37,12,0,0,4.819507122039795,1
4,Training,1537.52,2.94,1968.54,69.61,88.24,12,0,0,4.874003648757935,1
5,Training,1115.04,2.17,1474.89,84.31,95.1,12,0,0,4.689114570617676,1
6,Training,1194.91,2.38,1698.26,80.39,91.18,12,0,0,4.742041349411011,1
7,Training,1120.11,2.33,1415.86,88.24,96.08,12,0,0,4.822527647018433,1
8,Training,956.59,2.03,1226.08,90.2,97.06,12,0,0,4.792320013046265,1
9,Training,972.11,2.14,1240.85,89.22,97.06,12,0,0,4.799012184143066,1
10,Training,1095.1,2.50,1414.17,87.25,95.1,12,0,0,4.830299139022827,1
11,Training,878.86,2.06,1151.83,90.2,99.02,12,0,0,4.755513668060303,1
12,Training,995.89,2.47,1271.68,89.22,97.06,12,0,0,4.786121606826782,1
13,Training,1079.86,2.75,1377.29,86.27,96.08,12,0,0,4.7919602394104,1
14,Training,1185.74,3.03,1527.45,82.35,92.16,12,0,0,4.965090274810791,1
15,Training,1127.44,2.88,1397.55,85.29,97.06,12,0,0,4.791961908340454,1
16,Training,1028.84,2.63,1312.07,88.24,97.06,12,0,0,4.87724757194519,1
17,Training,1099.15,2.75,1370.28,86.27,97.06,12,0,0,4.786442518234253,1
18,Training,1278.12,3.08,1595.2,82.35,94.12,12,0,0,4.778156042098999,1
19,Training,1161.0,2.66,1442.0,83.33,97.06,12,0,0,4.805769443511963,1
20,Training,1109.78,2.44,1387.47,84.31,97.06,12,0,0,4.77850604057312,1
21,Training,1120.16,2.36,1397.04,84.31,96.08,12,0,0,4.846417427062988,1
22,Training,1039.89,2.11,1320.51,88.24,96.08,12,0,0,4.9052207469940186,1
23,Training,930.8,1.87,1125.5,94.12,100.0,12,0,0,4.861550569534302,1
24,Training,848.89,1.70,1049.48,94.12,100.0,12,0,0,4.817396879196167,1
25,Training,901.35,1.80,1107.67,93.14,100.0,12,0,0,4.790809392929077,1
26,Training,919.35,1.85,1155.23,88.24,100.0,12,0,0,4.804176330566406,1
27,Training,796.12,1.61,985.05,94.12,100.0,12,0,0,4.865821123123169,1
28,Training,786.54,1.61,1013.6,94.12,99.02,12,0,0,4.822688817977905,1
29,Training,857.68,1.79,1157.24,88.24,97.06,12,0,0,4.759816408157349,1
30,Training,873.85,1.84,1142.15,91.18,98.04,12,0,0,4.562762975692749,1
31,Training,800.92,1.68,1048.28,94.12,98.04,12,0,0,4.2030816078186035,1
