Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,3581.82,10.09,3637.75,0.0,25.0,185,0,0,62.89076805114746,1
2,Inferencing,2973.78,8.38,2979.28,0.0,50.0,4,0,0,1.4520149230957031,1
3,Inferencing,2290.72,6.23,2325.02,25.0,100.0,4,0,0,1.4803059101104736,1
4,Inferencing,4795.55,13.00,4947.71,0.0,25.0,4,0,0,1.4504656791687012,1
5,Inferencing,4087.84,11.12,4152.71,0.0,0.0,4,0,0,1.4648933410644531,1
6,Inferencing,4291.33,12.03,4310.0,0.0,0.0,4,0,0,1.5713887214660645,1
7,Inferencing,2165.22,5.97,2320.32,50.0,75.0,4,0,0,1.6778361797332764,1
8,Inferencing,1765.24,4.66,1893.08,75.0,100.0,4,0,0,1.4453659057617188,1
9,Inferencing,3719.97,10.07,3756.78,0.0,0.0,4,0,0,1.4941883087158203,1
10,Inferencing,2538.66,6.84,2624.99,25.0,50.0,4,0,0,1.5398125648498535,1
11,Inferencing,2322.1,6.14,2368.34,25.0,100.0,4,0,0,1.5920934677124023,1
12,Inferencing,3318.97,7.50,3665.99,25.0,50.0,4,0,0,1.5301568508148193,1
13,Inferencing,1815.41,3.86,2275.16,50.0,75.0,4,0,0,1.4637198448181152,1
14,Inferencing,1605.11,3.47,1911.26,50.0,75.0,4,0,0,1.5028815269470215,1
15,Inferencing,3218.18,6.76,3292.51,0.0,25.0,4,0,0,1.441232681274414,1
16,Inferencing,2309.46,4.84,2377.49,25.0,75.0,4,0,0,1.5199997425079346,1
17,Inferencing,2560.42,5.46,2582.65,0.0,75.0,4,0,0,1.5357410907745361,1
18,Inferencing,2129.51,4.64,2181.08,25.0,100.0,4,0,0,1.562192678451538,1
19,Inferencing,1861.25,4.09,1957.36,50.0,100.0,4,0,0,1.482121229171753,1
20,Inferencing,2786.15,6.01,2829.99,0.0,50.0,4,0,0,1.508084774017334,1
21,Inferencing,3755.75,7.71,3876.67,0.0,50.0,4,0,0,1.4368000030517578,1
22,Inferencing,3971.97,7.76,3993.98,0.0,0.0,4,0,0,1.5519025325775146,1
23,Inferencing,1402.22,2.68,1978.61,75.0,75.0,4,0,0,1.4498605728149414,1
24,Inferencing,2421.14,4.44,2723.82,50.0,50.0,4,0,0,1.6191821098327637,1
25,Inferencing,762.97,1.42,884.23,100.0,100.0,4,0,0,1.4279816150665283,1
26,Inferencing,866.58,1.65,994.97,100.0,100.0,4,0,0,1.557586669921875,1
27,Inferencing,1651.78,3.02,1861.24,50.0,100.0,4,0,0,1.583092451095581,1
28,Inferencing,2284.0,4.35,2310.78,25.0,100.0,4,0,0,1.4521713256835938,1
29,Inferencing,2461.6,4.74,2622.25,50.0,75.0,4,0,0,1.5540618896484375,1
30,Inferencing,4251.92,8.47,4453.63,0.0,25.0,4,0,0,1.5071837902069092,1
31,Inferencing,2036.9,3.98,2121.97,50.0,100.0,4,0,0,1.4668834209442139,1
32,Inferencing,1662.61,3.25,1918.06,50.0,100.0,4,0,0,1.5928599834442139,1
33,Inferencing,1927.66,3.76,2202.42,50.0,75.0,4,0,0,1.565981388092041,1
34,Inferencing,2416.83,4.94,2875.21,50.0,50.0,4,0,0,1.505640983581543,1
35,Inferencing,609.17,1.25,674.66,100.0,100.0,4,0,0,1.5122466087341309,1
36,Inferencing,1402.06,2.84,1487.17,75.0,100.0,4,0,0,1.4993016719818115,1
37,Inferencing,1494.45,2.97,1565.65,100.0,100.0,4,0,0,1.5441980361938477,1
38,Inferencing,386.43,0.78,430.67,100.0,100.0,4,0,0,1.4934437274932861,1
39,Inferencing,538.45,1.09,590.32,100.0,100.0,4,0,0,1.5025219917297363,1
