Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,4325.49,8.76,4384.27,0.0,0.0,83,0,0,31.663995504379272,1
2,Outlier,4652.42,9.34,4666.22,0.0,0.0,4,0,0,1.7870910167694092,1
3,Outlier,4950.32,10.01,4956.09,0.0,0.0,4,0,0,1.8868553638458252,1
4,Outlier,8683.35,18.63,8972.63,0.0,0.0,4,0,0,1.960367202758789,1
5,Outlier,8360.54,18.24,8384.27,0.0,0.0,2,2,0,15.946746110916138,1
6,Outlier,8062.99,17.59,8088.2,0.0,0.0,4,0,0,2.17610764503479,1
7,Outlier,7766.04,16.95,7792.27,0.0,0.0,4,0,0,2.2042794227600098,1
8,Outlier,7414.5,16.18,7441.55,0.0,0.0,4,0,0,1.9955823421478271,1
9,Outlier,7110.0,15.52,7137.85,0.0,0.0,4,0,0,1.9948766231536865,1
10,Outlier,6918.85,15.10,6947.31,0.0,0.0,4,0,0,2.225686550140381,1
11,Outlier,6544.9,14.29,6575.46,0.0,0.0,4,0,0,2.327570915222168,1
12,Outlier,6035.62,13.18,6069.67,0.0,0.0,4,0,0,2.075639247894287,1
13,Outlier,5886.36,12.85,5920.79,0.0,0.0,4,0,0,2.111914873123169,1
14,Outlier,5841.56,12.75,5843.84,0.0,0.0,4,0,0,2.290050506591797,1
15,Outlier,7626.0,17.57,7866.64,0.0,0.0,4,0,0,2.0709643363952637,1
16,Outlier,7886.82,19.21,7920.77,0.0,0.0,2,2,0,21.539822340011597,1
17,Outlier,7772.54,18.75,7785.4,0.0,0.0,0,4,0,2.444662094116211,1
18,Outlier,4776.46,11.54,4829.72,0.0,0.0,4,0,0,2.324963331222534,1
19,Outlier,5839.35,12.79,5858.53,0.0,0.0,4,0,0,2.4718191623687744,1
20,Outlier,5635.83,12.35,5655.7,0.0,0.0,4,0,0,2.3891403675079346,1
21,Outlier,5503.28,12.45,5529.29,0.0,0.0,4,0,0,2.041490077972412,1
22,Outlier,5490.77,12.41,5524.97,0.0,0.0,4,0,0,2.246142864227295,1
23,Outlier,5485.36,12.40,5515.96,0.0,0.0,4,0,0,2.015864610671997,1
24,Outlier,5372.0,12.16,5410.66,0.0,0.0,4,0,0,1.9873247146606445,1
25,Outlier,5236.85,11.87,5271.45,0.0,0.0,4,0,0,1.9995696544647217,1
26,Outlier,5334.83,13.04,5346.41,0.0,0.0,4,0,0,2.101743459701538,1
27,Outlier,5191.15,12.64,5207.5,0.0,0.0,4,0,0,2.6803627014160156,1
28,Outlier,4827.24,11.78,4832.63,0.0,0.0,4,0,0,1.9482405185699463,1
29,Outlier,4637.47,11.33,4642.38,0.0,0.0,4,0,0,2.3278160095214844,1
30,Outlier,4659.93,11.39,4663.82,0.0,0.0,4,0,0,2.4683938026428223,1
31,Outlier,4055.52,11.16,4098.41,0.0,0.0,4,0,0,2.1279916763305664,1
32,Outlier,3902.7,10.73,3954.81,0.0,0.0,4,0,0,2.0453543663024902,1
33,Outlier,4084.78,11.18,4106.9,0.0,0.0,4,0,0,2.107573986053467,1
34,Outlier,3886.65,10.41,3915.96,0.0,0.0,4,0,0,2.392259120941162,1
35,Outlier,3937.69,10.78,3969.87,0.0,0.0,4,0,0,2.632744789123535,1
36,Outlier,3903.56,10.71,3939.15,0.0,0.0,4,0,0,2.0389466285705566,1
37,Outlier,3842.64,10.55,3880.01,0.0,0.0,4,0,0,2.7524101734161377,1
38,Outlier,3863.43,10.61,3900.0,0.0,0.0,4,0,0,2.4334332942962646,1
39,Outlier,6986.41,15.82,7436.56,0.0,0.0,4,0,0,2.3718955516815186,1
40,Outlier,8805.33,18.79,8866.43,0.0,0.0,3,1,0,26.259095907211304,1
41,Outlier,8745.65,18.67,8764.64,0.0,0.0,1,3,0,3.1359148025512695,1
42,Outlier,8097.85,17.09,8111.59,0.0,0.0,0,4,0,4.703046798706055,1
43,Outlier,6996.81,14.79,7036.38,0.0,0.0,4,0,0,2.3662400245666504,1
44,Outlier,6744.36,14.26,6801.03,0.0,0.0,4,0,0,2.3364083766937256,1
45,Outlier,6483.34,13.72,6564.49,0.0,0.0,4,0,0,2.533730983734131,1
46,Outlier,6268.72,13.49,6363.67,0.0,0.0,4,0,0,2.218968629837036,1
47,Outlier,6002.74,12.92,6104.31,0.0,0.0,4,0,0,2.2054996490478516,1
48,Outlier,5588.51,11.76,5673.25,0.0,0.0,4,0,0,2.2228198051452637,1
49,Outlier,5693.74,11.59,5714.84,0.0,0.0,4,0,0,2.0603489875793457,1
50,Outlier,5851.55,11.81,5854.53,0.0,0.0,4,0,0,2.66471529006958,1
51,Outlier,6684.99,13.08,6739.69,0.0,0.0,4,0,0,2.471550703048706,1
52,Outlier,6653.62,12.17,6676.31,0.0,0.0,4,0,0,2.532705068588257,1
53,Outlier,6110.07,12.02,6121.32,0.0,0.0,4,0,0,2.4367191791534424,1
54,Outlier,5901.68,11.66,5903.44,0.0,0.0,4,0,0,2.274465322494507,1
55,Outlier,5767.19,11.45,5776.96,0.0,0.0,4,0,0,2.1324775218963623,1
56,Outlier,5377.6,11.39,5573.81,0.0,0.0,4,0,0,2.0386743545532227,1
