Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,3269.87,6.13,3703.16,25.49,50.33,134,0,0,33.60353183746338,1
2,Training,3557.39,7.07,4452.36,39.87,47.71,26,0,0,6.335416316986084,1
3,Training,1411.95,3.03,1961.49,79.08,90.2,24,1,1,27.194713354110718,4
4,Training,2632.99,6.76,4340.13,68.63,75.82,13,12,1,13.25072979927063,4
5,Training,2898.29,7.50,4488.16,61.44,71.9,26,0,0,6.258111476898193,4
6,Training,2683.73,6.98,4259.68,66.67,74.51,26,0,0,6.290612459182739,4
7,Training,2907.77,7.35,4197.75,54.9,71.9,26,0,0,6.371109485626221,4
8,Training,2712.52,6.82,4025.56,62.09,73.86,26,0,0,6.383213996887207,4
9,Training,2510.67,6.19,3769.49,66.01,76.47,26,0,0,6.493282079696655,4
10,Training,1328.76,2.83,1774.19,80.39,94.77,26,0,0,6.342841863632202,4
11,Training,921.69,1.88,1163.89,92.81,100.0,26,0,0,6.375092267990112,4
12,Training,940.88,1.92,1163.99,89.54,100.0,26,0,0,6.435554027557373,4
