Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,10332.57,24.06,10438.03,0.0,0.0,134,0,0,33.60353183746338,1
2,Inferencing,13810.04,36.27,13949.18,0.0,0.0,26,0,0,6.335416316986084,1
3,Inferencing,12310.36,34.04,12337.85,0.0,0.0,24,1,1,27.194713354110718,4
4,Inferencing,3925.78,9.67,5279.08,46.15,53.85,13,12,1,13.25072979927063,4
5,Inferencing,2780.76,5.96,2965.58,19.23,57.69,26,0,0,6.258111476898193,4
6,Inferencing,5590.2,10.70,5947.98,7.69,7.69,26,0,0,6.290612459182739,4
7,Inferencing,3182.48,6.18,3701.43,26.92,61.54,26,0,0,6.371109485626221,4
8,Inferencing,1785.89,3.63,1965.94,57.69,92.31,26,0,0,6.383213996887207,4
9,Inferencing,1606.27,3.29,1894.07,53.85,88.46,26,0,0,6.493282079696655,4
10,Inferencing,1055.1,2.21,1361.03,88.46,92.31,26,0,0,6.342841863632202,4
11,Inferencing,1825.91,4.08,2164.18,50.0,80.77,26,0,0,6.375092267990112,4
12,Inferencing,1463.0,2.77,1700.14,65.38,100.0,26,0,0,6.435554027557373,4
