Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1428.33,2.59,1750.88,67.92,97.17,85,2,0,32.9087016582489,1
2,Training,1380.71,2.51,1670.87,73.58,96.23,8,0,0,2.7390148639678955,1
3,Training,1392.14,2.55,1680.91,72.64,95.28,8,0,0,2.7984373569488525,1
4,Training,1417.23,2.62,1747.2,70.75,93.4,8,0,0,2.7899179458618164,1
5,Training,1340.24,2.54,1830.61,78.3,90.57,4,4,0,19.972580194473267,1
6,Training,1413.07,2.71,1890.93,75.47,87.74,8,0,0,2.873939037322998,1
7,Training,1386.55,2.66,1812.04,76.42,87.74,8,0,0,2.9490439891815186,1
8,Training,1327.23,2.56,1748.83,79.25,90.57,8,0,0,3.0326998233795166,1
9,Training,1227.48,2.36,1655.52,80.19,92.45,8,0,0,2.669827938079834,1
10,Training,1119.44,2.16,1572.44,83.96,93.4,8,0,0,2.952962875366211,1
11,Training,1079.68,2.09,1535.56,84.91,94.34,8,0,0,3.007518768310547,1
12,Training,1015.31,1.98,1468.86,86.79,95.28,8,0,0,3.200932025909424,1
13,Training,944.71,1.86,1371.96,87.74,95.28,8,0,0,2.9213247299194336,1
14,Training,937.99,1.85,1360.66,89.62,95.28,8,0,0,3.0318455696105957,1
15,Training,958.06,1.90,1366.86,88.68,96.23,7,1,0,3.09989333152771,1
16,Training,1193.94,2.45,1688.68,87.74,92.45,6,2,0,6.188782691955566,1
17,Training,1144.26,2.37,1572.24,87.74,94.34,8,0,0,2.873241662979126,1
18,Training,1018.87,2.11,1420.21,88.68,95.28,7,1,0,2.992682456970215,1
19,Training,943.9,1.98,1338.32,92.45,94.34,7,1,0,2.899627923965454,1
20,Training,935.38,1.98,1366.81,90.57,94.34,7,1,0,3.1152985095977783,1
21,Training,879.38,1.87,1306.76,90.57,94.34,8,0,0,3.0513715744018555,1
22,Training,816.88,1.75,1169.56,91.51,96.23,8,0,0,2.8817903995513916,1
23,Training,851.15,1.86,1186.15,91.51,96.23,8,0,0,2.8420073986053467,1
