Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,5215.5,10.75,5870.37,15.38,30.77,85,2,0,44.81000900268555,1
2,Inferencing,2465.37,5.04,2574.38,23.08,76.92,23,7,0,14.917098760604858,1
3,Inferencing,4731.16,11.06,5232.89,11.54,23.08,30,0,0,11.441094636917114,1
4,Inferencing,2769.87,7.36,3457.94,42.31,57.69,30,0,0,11.316440105438232,1
5,Inferencing,1287.8,3.57,1671.55,73.08,92.31,30,0,0,11.650684833526611,1
6,Inferencing,2071.03,5.24,2524.36,57.69,69.23,30,0,0,11.825281143188477,1
7,Inferencing,946.53,2.05,1145.12,92.31,100.0,30,0,0,11.555583477020264,1
8,Inferencing,3676.37,7.00,4256.19,23.08,38.46,30,0,0,11.619872570037842,1
9,Inferencing,1984.64,3.81,2358.92,50.0,76.92,30,0,0,12.208953142166138,1
10,Inferencing,1217.1,2.44,1482.21,84.62,96.15,29,1,0,11.39407730102539,1
11,Inferencing,1311.02,2.73,1503.69,80.77,96.15,30,0,0,11.096621990203857,1
12,Inferencing,2935.22,6.25,3095.27,19.23,42.31,30,0,0,11.93200421333313,1
13,Inferencing,2824.77,6.57,3520.34,42.31,61.54,30,0,0,11.763296127319336,1
14,Inferencing,2242.5,4.30,2621.18,46.15,80.77,29,1,0,3373.472902536392,1
15,Inferencing,3367.87,5.87,3367.87,0.0,0.0,30,0,0,11.020937442779541,1
