Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
26,Outlier,6509.34,17.07,6518.74,0.0,0.0,4,0,0,1.104569435119629,1
27,Outlier,6479.99,16.99,6489.21,0.0,0.0,4,0,0,1.0725502967834473,1
28,Outlier,6444.13,16.89,6453.07,0.0,0.0,4,0,0,1.1753833293914795,1
29,Outlier,6364.31,16.68,6372.61,0.0,0.0,4,0,0,1.3527803421020508,1
30,Outlier,6337.41,16.15,6343.05,0.0,0.0,4,0,0,1.2590234279632568,1
31,Outlier,6252.09,16.39,6259.65,0.0,0.0,4,0,0,1.0865225791931152,1
32,Outlier,6197.74,16.24,6204.98,0.0,0.0,4,0,0,1.0728309154510498,1
33,Outlier,6170.48,16.17,6177.6,0.0,0.0,4,0,0,1.156857967376709,1
34,Outlier,6142.35,16.09,6149.37,0.0,0.0,4,0,0,1.3196344375610352,1
35,Outlier,6096.77,15.97,6103.68,0.0,0.0,4,0,0,1.1452593803405762,1
36,Outlier,6082.61,15.93,6089.5,0.0,0.0,4,0,0,1.2282195091247559,1
37,Outlier,6104.05,15.99,6110.92,0.0,0.0,4,0,0,1.1466960906982422,1
38,Outlier,6150.29,16.12,6157.39,0.0,0.0,4,0,0,1.299731731414795,1
39,Outlier,6158.65,16.15,6165.85,0.0,0.0,4,0,0,1.1760637760162354,1
40,Outlier,6162.98,16.16,6170.23,0.0,0.0,4,0,0,1.0903794765472412,1
41,Outlier,6147.32,16.11,6154.46,0.0,0.0,4,0,0,1.1009588241577148,1
42,Outlier,6212.7,16.30,6220.67,0.0,0.0,4,0,0,1.3061130046844482,1
43,Outlier,6258.98,16.42,6267.81,0.0,0.0,4,0,0,1.2606685161590576,1
44,Outlier,6255.12,16.41,6263.84,0.0,0.0,4,0,0,1.2058255672454834,1
45,Outlier,6206.7,16.28,6214.5,0.0,0.0,4,0,0,1.0882782936096191,1
46,Outlier,6075.41,16.33,6086.23,0.0,0.0,4,0,0,1.078451156616211,1
47,Outlier,6078.22,15.85,6088.91,0.0,0.0,4,0,0,1.1056768894195557,1
48,Outlier,6098.35,16.39,6109.12,0.0,0.0,4,0,0,1.2664830684661865,1
49,Outlier,6169.89,16.58,6180.39,0.0,0.0,4,0,0,1.2554802894592285,1
50,Outlier,6179.19,16.61,6189.68,0.0,0.0,4,0,0,1.102942705154419,1
51,Outlier,6166.12,16.08,6176.5,0.0,0.0,4,0,0,1.0880799293518066,1
52,Outlier,6135.52,15.99,6145.11,0.0,0.0,4,0,0,1.182004690170288,1
53,Outlier,6245.95,16.79,6256.25,0.0,0.0,4,0,0,1.0810699462890625,1
54,Outlier,6327.81,16.51,6337.02,0.0,0.0,4,0,0,1.164825677871704,1
55,Outlier,6401.59,17.20,6411.29,0.0,0.0,4,0,0,1.1935076713562012,1
56,Outlier,6315.44,16.48,6324.76,0.0,0.0,4,0,0,1.1435024738311768,1
57,Outlier,6303.15,16.45,6312.37,0.0,0.0,4,0,0,1.1567103862762451,1
58,Outlier,6516.8,16.92,6522.78,0.0,0.0,4,0,0,1.0840191841125488,1
59,Outlier,7095.34,18.05,7100.05,0.0,0.0,4,0,0,1.0914511680603027,1
60,Outlier,7847.26,18.29,7883.63,0.0,0.0,4,0,0,1.2411484718322754,1
61,Outlier,7925.93,18.31,7941.1,0.0,0.0,4,0,0,1.334841251373291,1
62,Outlier,8405.24,21.85,8407.9,0.0,0.0,4,0,0,1.2372798919677734,1
63,Outlier,8272.32,21.19,8288.45,0.0,0.0,4,0,0,1.1116559505462646,1
64,Outlier,7444.94,18.22,7555.85,0.0,0.0,4,0,0,1.0798561573028564,1
65,Outlier,6929.37,14.64,7046.34,0.0,0.0,4,0,0,1.0840470790863037,1
