Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,11238.59,26.68,11313.86,0.0,0.0,134,0,0,35.063427686691284,1
2,Inferencing,8257.25,18.74,8325.03,0.0,0.0,12,0,0,2.929283618927002,1
3,Inferencing,11588.5,28.95,11711.61,0.0,0.0,12,0,0,2.967353582382202,1
4,Inferencing,13799.01,36.46,13871.96,0.0,0.0,11,0,1,24.025139093399048,4
5,Inferencing,13175.83,37.00,13183.28,0.0,0.0,11,0,1,7.708752632141113,4
6,Inferencing,2013.99,5.50,2454.76,66.67,75.0,11,0,1,24.227497100830078,4
7,Inferencing,1302.99,3.59,1606.54,66.67,100.0,12,0,0,3.110734462738037,4
8,Inferencing,1091.88,2.95,1314.03,75.0,100.0,12,0,0,2.924060821533203,4
9,Inferencing,6219.35,13.49,6465.46,0.0,0.0,12,0,0,2.9608237743377686,4
10,Inferencing,1380.51,2.91,1576.11,83.33,91.67,12,0,0,2.904202461242676,4
11,Inferencing,884.56,1.92,1043.48,100.0,100.0,12,0,0,2.9631221294403076,4
12,Inferencing,4982.42,9.79,5111.14,0.0,0.0,12,0,0,2.8776943683624268,4
13,Inferencing,2525.66,4.65,3307.19,50.0,58.33,12,0,0,2.8843882083892822,4
14,Inferencing,1388.22,2.61,1795.77,66.67,83.33,12,0,0,2.9553487300872803,4
15,Inferencing,1737.23,3.42,2303.12,66.67,75.0,12,0,0,2.9065659046173096,4
16,Inferencing,1071.28,2.18,1258.51,83.33,100.0,12,0,0,3.089965581893921,4
17,Inferencing,1004.0,2.03,1143.53,91.67,100.0,12,0,0,2.9312071800231934,4
18,Inferencing,1230.33,2.56,1505.78,75.0,100.0,12,0,0,2.9510347843170166,4
19,Inferencing,2161.79,4.36,2399.02,33.33,75.0,12,0,0,2.9980733394622803,4
20,Inferencing,708.64,1.52,829.67,100.0,100.0,12,0,0,2.9020891189575195,4
21,Inferencing,1602.17,3.39,1795.76,50.0,100.0,12,0,0,2.9648277759552,4
22,Inferencing,2484.87,5.10,2963.72,41.67,50.0,12,0,0,2.947173833847046,4
23,Inferencing,2028.46,4.75,2373.69,66.67,66.67,12,0,0,2.996016025543213,4
24,Inferencing,1753.44,3.79,2081.52,50.0,83.33,12,0,0,2.946319341659546,4
25,Inferencing,2198.7,4.24,2341.18,33.33,83.33,12,0,0,3.049893379211426,4
26,Inferencing,2142.88,3.78,2972.43,58.33,66.67,12,0,0,3.0233981609344482,4
