Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,7629.46,16.63,7646.41,0.0,0.0,134,0,0,35.063427686691284,1
2,Outlier,11067.92,26.75,11085.42,0.0,0.0,12,0,0,2.929283618927002,1
3,Outlier,9987.26,24.14,10006.65,0.0,0.0,12,0,0,2.967353582382202,1
4,Outlier,11898.96,30.27,11926.22,0.0,0.0,11,0,1,24.025139093399048,4
5,Outlier,12258.38,33.82,12372.87,0.0,0.0,11,0,1,7.708752632141113,4
6,Outlier,6317.93,17.93,6692.85,0.0,0.0,11,0,1,24.227497100830078,4
7,Outlier,6855.23,18.36,7176.33,0.0,0.0,12,0,0,3.110734462738037,4
8,Outlier,6290.06,17.36,6701.37,0.0,0.0,12,0,0,2.924060821533203,4
9,Outlier,6310.39,17.42,6734.37,0.0,0.0,12,0,0,2.9608237743377686,4
10,Outlier,6911.61,18.29,7247.2,0.0,0.0,12,0,0,2.904202461242676,4
11,Outlier,6587.73,17.45,6942.05,0.0,0.0,12,0,0,2.9631221294403076,4
12,Outlier,6710.11,17.75,7048.28,0.0,0.0,12,0,0,2.8776943683624268,4
13,Outlier,6711.71,17.83,7090.24,0.0,0.0,12,0,0,2.8843882083892822,4
14,Outlier,6831.4,16.87,7122.72,0.0,0.0,12,0,0,2.9553487300872803,4
15,Outlier,6843.51,17.14,7089.09,0.0,0.0,12,0,0,2.9065659046173096,4
16,Outlier,6949.0,17.31,7155.36,0.0,0.0,12,0,0,3.089965581893921,4
17,Outlier,6953.26,16.72,7146.52,0.0,0.0,12,0,0,2.9312071800231934,4
18,Outlier,6970.61,16.69,7124.97,0.0,0.0,12,0,0,2.9510347843170166,4
19,Outlier,5400.16,11.45,5425.08,0.0,0.0,12,0,0,2.9980733394622803,4
20,Outlier,5546.19,11.38,5592.47,0.0,0.0,12,0,0,2.9020891189575195,4
21,Outlier,5573.35,11.43,5618.8,0.0,0.0,12,0,0,2.9648277759552,4
22,Outlier,5077.38,10.36,5119.16,0.0,0.0,12,0,0,2.947173833847046,4
23,Outlier,4130.07,8.04,4198.04,0.0,0.0,12,0,0,2.996016025543213,4
24,Outlier,4054.21,8.23,4126.21,0.0,0.0,12,0,0,2.946319341659546,4
25,Outlier,4182.13,8.82,4277.09,0.0,0.0,12,0,0,3.049893379211426,4
26,Outlier,4302.04,9.59,4407.92,0.0,16.67,12,0,0,3.0233981609344482,4
