Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,6825.96,13.93,7246.95,0.0,0.0,83,0,0,28.934146642684937,1
2,Inferencing,7344.14,15.14,7514.79,0.0,0.0,12,0,0,4.739692687988281,1
3,Inferencing,4104.73,8.13,4152.14,0.0,8.33,11,1,0,4.700347661972046,1
4,Inferencing,5407.11,11.17,5468.34,0.0,0.0,12,0,0,5.096168041229248,1
5,Inferencing,9091.13,21.12,9524.2,0.0,0.0,12,0,0,5.4436562061309814,1
6,Inferencing,6479.66,14.93,6583.39,0.0,0.0,10,2,0,32.82533359527588,1
7,Inferencing,2825.45,6.89,3241.74,25.0,58.33,12,0,0,6.917363882064819,1
8,Inferencing,1819.26,4.59,2047.93,41.67,83.33,12,0,0,6.752894639968872,1
9,Inferencing,2997.23,8.47,3380.38,33.33,50.0,12,0,0,5.796064615249634,1
10,Inferencing,1394.27,3.81,1663.53,83.33,91.67,12,0,0,5.868985891342163,1
11,Inferencing,2862.89,7.93,3086.37,16.67,50.0,12,0,0,6.189067602157593,1
12,Inferencing,1321.67,3.52,1542.82,75.0,91.67,12,0,0,6.670500040054321,1
13,Inferencing,6021.5,13.46,7214.16,16.67,41.67,12,0,0,6.072249889373779,1
14,Inferencing,8059.08,17.08,8297.39,0.0,0.0,11,1,0,37.0335373878479,1
15,Inferencing,2531.93,5.49,2585.79,25.0,75.0,5,7,0,7.869136095046997,1
16,Inferencing,5858.07,11.91,6116.31,0.0,8.33,12,0,0,6.64792799949646,1
17,Inferencing,6328.12,11.87,6511.71,0.0,0.0,12,0,0,6.420430421829224,1
18,Inferencing,5192.95,9.71,5286.57,0.0,0.0,12,0,0,6.26610255241394,1
19,Inferencing,728.24,1.42,928.89,100.0,100.0,12,0,0,6.292626857757568,1
20,Inferencing,1779.76,3.56,2106.13,58.33,83.33,12,0,0,6.595843553543091,1
21,Inferencing,1951.97,3.96,2095.91,50.0,100.0,12,0,0,7.14472770690918,1
22,Inferencing,705.31,1.44,854.44,100.0,100.0,12,0,0,6.3478617668151855,1
23,Inferencing,1155.6,2.34,1425.65,75.0,100.0,12,0,0,6.990030765533447,1
24,Inferencing,1189.04,2.52,1376.48,83.33,100.0,12,0,0,6.956436395645142,1
25,Inferencing,917.62,1.96,1080.14,100.0,100.0,12,0,0,7.330528974533081,1
26,Inferencing,784.71,1.65,839.19,100.0,100.0,12,0,0,6.731397390365601,1
27,Inferencing,2344.62,5.10,2592.38,41.67,58.33,12,0,0,6.615189075469971,1
28,Inferencing,3397.39,8.43,4687.35,50.0,58.33,12,0,0,7.090330362319946,1
29,Inferencing,3501.51,6.95,3735.93,16.67,41.67,12,0,0,6.26541805267334,1
30,Inferencing,1271.22,2.44,1431.3,75.0,100.0,12,0,0,6.486826658248901,1
31,Inferencing,5585.96,9.72,5710.71,0.0,0.0,12,0,0,6.479860782623291,1
