Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1334.38,2.40,1568.74,74.51,99.02,83,0,0,30.385672092437744,1
2,Training,1234.6,2.26,1489.07,78.43,97.06,12,0,0,4.300678253173828,1
3,Training,1466.76,2.78,1930.49,72.55,89.22,12,0,0,4.177810192108154,1
4,Training,1556.53,2.97,1994.02,64.71,87.25,12,0,0,4.467452526092529,1
5,Training,1527.48,2.97,1917.49,71.57,87.25,12,0,0,4.073915958404541,1
6,Training,1832.86,3.66,2330.86,64.71,77.45,12,0,0,4.192795515060425,1
7,Training,2254.34,4.69,2879.33,52.94,69.61,12,0,0,4.131349563598633,1
8,Training,1704.56,3.64,2202.62,70.59,83.33,12,0,0,4.173405170440674,1
9,Training,1682.2,3.75,2171.47,69.61,85.29,12,0,0,3.9715142250061035,1
10,Training,2556.19,5.97,3226.15,50.0,72.55,4,8,0,5.207738161087036,1
11,Training,3531.29,8.52,4111.97,21.57,46.08,1,11,0,2.738227128982544,1
12,Training,2337.75,5.78,2849.95,48.04,67.65,12,0,0,4.242065191268921,1
13,Training,2182.4,5.49,2612.65,54.9,72.55,12,0,0,4.153296709060669,1
14,Training,2227.78,5.63,2690.21,49.02,69.61,12,0,0,4.565794467926025,1
15,Training,1992.85,5.06,2513.02,60.78,74.51,12,0,0,3.9642114639282227,1
16,Training,1704.07,4.34,2208.57,70.59,79.41,12,0,0,4.285254955291748,1
17,Training,1727.41,4.33,2269.6,72.55,78.43,12,0,0,4.066638231277466,1
18,Training,2176.25,5.12,2678.11,53.92,74.51,12,0,0,4.076813220977783,1
19,Training,2460.44,5.50,2899.71,41.18,62.75,12,0,0,4.255894184112549,1
20,Training,2824.82,6.13,3260.62,34.31,51.96,12,0,0,3.922645092010498,1
21,Training,2688.1,5.68,3055.57,38.24,55.88,12,0,0,4.60174036026001,1
22,Training,2343.55,4.79,2716.28,44.12,62.75,12,0,0,4.000043630599976,1
23,Training,2065.82,4.18,2461.88,50.0,74.51,12,0,0,4.235374927520752,1
24,Training,1859.44,3.74,2328.57,55.88,73.53,12,0,0,4.085879802703857,1
25,Training,1652.85,3.30,2048.01,61.76,81.37,12,0,0,4.171088218688965,1
26,Training,1742.21,3.49,2145.76,55.88,79.41,12,0,0,4.055227279663086,1
27,Training,1544.38,3.13,1880.53,69.61,88.24,12,0,0,4.244136333465576,1
28,Training,1258.9,2.60,1481.1,82.35,97.06,12,0,0,4.338032960891724,1
29,Training,1408.91,2.94,1739.76,81.37,92.16,12,0,0,3.9731061458587646,1
30,Training,1206.16,2.53,1539.29,85.29,90.2,12,0,0,4.105791807174683,1
31,Training,1356.14,2.82,1700.85,74.51,92.16,12,0,0,4.172428846359253,1
