Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,4982.98,10.15,5066.12,0.0,0.0,134,0,0,62.360063314437866,1
2,Outlier,7679.44,18.50,7701.47,0.0,0.0,10,2,0,4.949970006942749,1
3,Outlier,5292.86,12.55,5336.65,0.0,0.0,12,0,0,4.979995012283325,1
4,Outlier,5483.21,12.61,5580.14,0.0,0.0,12,0,0,5.061682939529419,1
5,Outlier,4653.99,11.28,4695.56,0.0,0.0,12,0,0,5.054964780807495,1
6,Outlier,4506.14,10.61,4576.47,0.0,0.0,12,0,0,4.994540691375732,1
7,Outlier,4994.09,11.33,5070.2,0.0,0.0,12,0,0,5.017554044723511,1
8,Outlier,3866.21,9.77,3877.84,0.0,0.0,12,0,0,5.0519020557403564,1
9,Outlier,3647.75,9.29,3654.66,0.0,0.0,12,0,0,4.96077299118042,1
10,Outlier,4564.87,10.15,4629.84,0.0,0.0,12,0,0,4.96309757232666,1
11,Outlier,4258.14,9.91,4348.39,0.0,0.0,12,0,0,4.988452911376953,1
12,Outlier,4210.07,9.65,4267.1,0.0,0.0,12,0,0,5.109931468963623,1
13,Outlier,4731.79,9.72,4755.76,0.0,0.0,12,0,0,5.068286418914795,1
14,Outlier,4555.54,9.76,4578.72,0.0,0.0,12,0,0,5.036016941070557,1
15,Outlier,4532.88,9.32,4561.39,0.0,0.0,12,0,0,4.961210012435913,1
16,Outlier,4946.55,10.15,4958.09,0.0,0.0,12,0,0,5.017566204071045,1
17,Outlier,4852.96,9.95,4861.54,0.0,0.0,12,0,0,5.113165378570557,1
18,Outlier,4951.69,10.27,4958.33,0.0,0.0,12,0,0,5.145566701889038,1
19,Outlier,4895.49,10.15,4902.27,0.0,0.0,12,0,0,4.848363161087036,1
20,Outlier,4827.66,10.01,4834.22,0.0,0.0,12,0,0,4.801470041275024,1
21,Outlier,4596.74,9.36,4602.53,0.0,0.0,12,0,0,4.411218643188477,1
22,Outlier,4300.71,8.16,4305.9,0.0,0.0,12,0,0,4.362192153930664,1
23,Outlier,4299.72,8.03,4315.91,0.0,0.0,12,0,0,4.04290246963501,1
24,Outlier,6207.88,14.37,6432.92,0.0,0.0,12,0,0,4.050662040710449,1
25,Outlier,6197.85,14.36,6428.76,0.0,0.0,12,0,0,3.587386131286621,1
26,Outlier,6081.14,14.07,6296.32,0.0,0.0,12,0,0,3.716106414794922,1
