Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,6881.84,16.32,7257.81,0.0,16.67,134,0,0,62.360063314437866,1
2,Inferencing,7254.5,16.44,7303.63,0.0,0.0,10,2,0,4.949970006942749,1
3,Inferencing,6568.33,16.18,6609.27,0.0,0.0,12,0,0,4.979995012283325,1
4,Inferencing,2103.18,5.55,2587.2,66.67,75.0,12,0,0,5.061682939529419,1
5,Inferencing,4014.39,11.34,4068.62,0.0,0.0,12,0,0,5.054964780807495,1
6,Inferencing,2878.3,7.80,3170.03,41.67,50.0,12,0,0,4.994540691375732,1
7,Inferencing,1784.86,4.98,2283.37,50.0,66.67,12,0,0,5.017554044723511,1
8,Inferencing,2820.0,7.59,2985.0,33.33,50.0,12,0,0,5.0519020557403564,1
9,Inferencing,2289.64,5.16,2800.78,50.0,75.0,12,0,0,4.96077299118042,1
10,Inferencing,2126.88,4.49,2219.94,50.0,91.67,12,0,0,4.96309757232666,1
11,Inferencing,2547.69,5.55,2675.4,16.67,75.0,12,0,0,4.988452911376953,1
12,Inferencing,3960.25,7.91,4248.59,16.67,16.67,12,0,0,5.109931468963623,1
13,Inferencing,1391.97,2.59,1778.33,83.33,83.33,12,0,0,5.068286418914795,1
14,Inferencing,1964.56,3.71,2152.89,50.0,91.67,12,0,0,5.036016941070557,1
15,Inferencing,3119.24,6.15,3442.86,8.33,66.67,12,0,0,4.961210012435913,1
16,Inferencing,1637.56,3.28,2208.29,75.0,75.0,12,0,0,5.017566204071045,1
17,Inferencing,1283.95,2.57,1649.69,66.67,100.0,12,0,0,5.113165378570557,1
18,Inferencing,736.91,1.52,835.42,100.0,100.0,12,0,0,5.145566701889038,1
19,Inferencing,1087.21,2.20,1232.98,91.67,100.0,12,0,0,4.848363161087036,1
20,Inferencing,1121.09,2.38,1440.39,66.67,100.0,12,0,0,4.801470041275024,1
21,Inferencing,1654.49,3.52,1783.76,75.0,91.67,12,0,0,4.411218643188477,1
22,Inferencing,1521.54,3.20,1746.99,58.33,100.0,12,0,0,4.362192153930664,1
23,Inferencing,4108.9,9.70,4752.16,16.67,41.67,12,0,0,4.04290246963501,1
24,Inferencing,1119.45,2.54,1592.37,75.0,91.67,12,0,0,4.050662040710449,1
25,Inferencing,1441.26,2.81,1863.97,58.33,91.67,12,0,0,3.587386131286621,1
26,Inferencing,1801.27,3.31,2258.54,75.0,83.33,12,0,0,3.716106414794922,1
