Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1082.25,2.04,1364.76,83.66,96.73,134,0,0,61.72603178024292,1
2,Training,1123.74,2.13,1429.25,83.01,96.08,4,0,0,1.750396728515625,1
3,Training,1195.29,2.29,1597.37,79.74,93.46,4,0,0,1.7562026977539062,1
4,Training,1327.69,2.61,1888.33,77.78,89.54,2,2,0,1.7229750156402588,1
5,Training,1477.27,2.95,2111.64,74.51,86.93,4,0,0,1.7326173782348633,1
6,Training,1508.69,3.03,2081.16,71.24,84.31,4,0,0,1.7533948421478271,1
7,Training,1468.77,2.96,1902.23,69.28,84.31,4,0,0,1.790858268737793,1
8,Training,1440.84,2.93,1835.11,69.28,87.58,4,0,0,1.7247722148895264,1
9,Training,1460.99,2.98,1851.43,72.55,86.27,4,0,0,1.7748401165008545,1
10,Training,1459.4,3.00,1836.04,73.2,85.62,4,0,0,1.7777495384216309,1
11,Training,1397.13,2.87,1759.29,74.51,88.89,4,0,0,1.7782275676727295,1
12,Training,1307.26,2.72,1663.99,76.47,92.16,4,0,0,1.8479065895080566,1
13,Training,1282.97,2.68,1618.03,75.16,93.46,4,0,0,1.724128007888794,1
14,Training,1324.85,2.82,1641.97,76.47,92.16,4,0,0,1.7919845581054688,1
15,Training,1360.78,2.95,1635.85,77.12,93.46,4,0,0,1.8271660804748535,1
16,Training,1376.31,3.03,1618.11,77.78,94.77,4,0,0,1.7802128791809082,1
17,Training,1343.1,2.96,1580.35,80.39,94.12,4,0,0,1.7690761089324951,1
18,Training,1310.08,2.92,1554.03,81.7,95.42,4,0,0,1.752406358718872,1
19,Training,1283.78,2.90,1526.87,79.74,96.73,4,0,0,1.7683897018432617,1
20,Training,1302.85,2.97,1547.3,77.78,96.73,4,0,0,1.7825241088867188,1
21,Training,1298.28,2.99,1539.74,79.08,97.39,4,0,0,1.7930550575256348,1
22,Training,1236.53,2.85,1480.25,81.7,98.04,4,0,0,1.7422103881835938,1
23,Training,1280.59,2.98,1523.93,79.08,97.39,4,0,0,1.784489393234253,1
24,Training,1291.29,3.04,1546.24,79.08,96.73,4,0,0,1.757106065750122,1
25,Training,1302.25,3.08,1547.25,78.43,96.73,4,0,0,1.7374072074890137,1
26,Training,1324.18,3.16,1564.49,77.78,96.73,4,0,0,1.7438819408416748,1
27,Training,1323.59,3.18,1575.17,77.78,95.42,4,0,0,1.7107157707214355,1
28,Training,1314.21,3.16,1558.25,77.78,96.73,4,0,0,1.7719528675079346,1
29,Training,1329.63,3.20,1581.16,78.43,95.42,4,0,0,1.7563066482543945,1
