Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,4982.98,10.15,5066.12,0.0,0.0,134,0,0,61.72603178024292,1
2,Outlier,5538.18,11.87,5641.43,0.0,0.0,4,0,0,1.750396728515625,1
3,Outlier,7631.73,18.20,7692.78,0.0,0.0,4,0,0,1.7562026977539062,1
4,Outlier,7682.69,18.51,7704.85,0.0,0.0,2,2,0,1.7229750156402588,1
5,Outlier,7126.49,17.19,7149.54,0.0,0.0,4,0,0,1.7326173782348633,1
6,Outlier,6036.78,14.57,6070.23,0.0,0.0,4,0,0,1.7533948421478271,1
7,Outlier,5573.51,12.62,5614.66,0.0,0.0,4,0,0,1.790858268737793,1
8,Outlier,5856.13,13.15,5896.47,0.0,0.0,4,0,0,1.7247722148895264,1
9,Outlier,5623.14,12.93,5667.69,0.0,0.0,4,0,0,1.7748401165008545,1
10,Outlier,5480.51,12.61,5576.88,0.0,0.0,4,0,0,1.7777495384216309,1
11,Outlier,5258.0,11.76,5378.63,0.0,0.0,4,0,0,1.7782275676727295,1
12,Outlier,5065.25,11.32,5187.79,0.0,0.0,4,0,0,1.8479065895080566,1
13,Outlier,4623.83,11.21,4665.86,0.0,0.0,4,0,0,1.724128007888794,1
14,Outlier,4644.09,11.68,4692.03,0.0,0.0,4,0,0,1.7919845581054688,1
15,Outlier,4569.17,10.80,4631.41,0.0,0.0,4,0,0,1.8271660804748535,1
16,Outlier,4462.48,9.72,4543.71,0.0,0.0,4,0,0,1.7802128791809082,1
17,Outlier,4426.89,10.23,4504.85,0.0,0.0,4,0,0,1.7690761089324951,1
18,Outlier,4674.5,10.74,4753.89,0.0,0.0,4,0,0,1.752406358718872,1
19,Outlier,4936.23,11.21,5011.21,0.0,0.0,4,0,0,1.7683897018432617,1
20,Outlier,4453.88,10.90,4571.16,0.0,0.0,4,0,0,1.7825241088867188,1
21,Outlier,4341.24,10.61,4464.99,0.0,0.0,4,0,0,1.7930550575256348,1
22,Outlier,3855.17,9.74,3866.51,0.0,0.0,4,0,0,1.7422103881835938,1
23,Outlier,3805.48,9.57,3810.29,0.0,0.0,4,0,0,1.784489393234253,1
24,Outlier,3754.97,9.59,3757.9,0.0,0.0,4,0,0,1.757106065750122,1
25,Outlier,3651.91,9.30,3658.42,0.0,0.0,4,0,0,1.7374072074890137,1
26,Outlier,3885.23,9.37,3918.75,0.0,0.0,4,0,0,1.7438819408416748,1
27,Outlier,4462.05,10.07,4514.38,0.0,0.0,4,0,0,1.7107157707214355,1
28,Outlier,4531.64,10.07,4594.34,0.0,0.0,4,0,0,1.7719528675079346,1
29,Outlier,4557.08,10.13,4614.13,0.0,0.0,4,0,0,1.7563066482543945,1
30,Outlier,4592.51,10.22,4644.32,0.0,0.0,4,0,0,1.8734498023986816,1
31,Outlier,4256.04,9.90,4354.81,0.0,0.0,4,0,0,1.746708869934082,1
32,Outlier,4219.49,9.82,4308.11,0.0,0.0,4,0,0,1.8999838829040527,1
33,Outlier,4172.48,9.87,4250.93,0.0,0.0,4,0,0,1.795152187347412,1
34,Outlier,4224.9,9.68,4281.25,0.0,0.0,4,0,0,1.7932090759277344,1
35,Outlier,4393.44,9.61,4435.86,0.0,0.0,4,0,0,1.7466228008270264,1
36,Outlier,4935.25,10.19,4955.36,0.0,0.0,4,0,0,1.8148410320281982,1
37,Outlier,4739.1,9.74,4762.25,0.0,0.0,4,0,0,1.7398455142974854,1
38,Outlier,4572.51,9.80,4593.39,0.0,0.0,4,0,0,1.724266529083252,1
39,Outlier,4546.21,9.75,4568.2,0.0,0.0,4,0,0,1.7609221935272217,1
40,Outlier,4565.56,9.78,4588.93,0.0,0.0,4,0,0,1.7749216556549072,1
41,Outlier,4512.45,9.68,4536.04,0.0,0.0,4,0,0,1.773390769958496,1
42,Outlier,4512.6,9.68,4536.02,0.0,0.0,4,0,0,1.8029978275299072,1
43,Outlier,4549.11,9.36,4576.86,0.0,0.0,4,0,0,1.773601770401001,1
44,Outlier,5118.04,10.54,5134.99,0.0,0.0,4,0,0,1.7452092170715332,1
45,Outlier,5065.56,10.43,5075.89,0.0,0.0,4,0,0,1.7944791316986084,1
46,Outlier,5015.83,10.34,5023.73,0.0,0.0,4,0,0,1.7881691455841064,1
