Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1553.09,3.20,1978.83,70.1,88.73,185,0,0,131.48189449310303,1
2,Training,1577.73,3.31,1991.09,72.55,87.25,4,0,0,2.2411186695098877,1
3,Training,1587.51,3.38,2017.61,71.08,87.25,4,0,0,2.3130571842193604,1
4,Training,1540.63,3.29,1950.49,73.04,84.31,4,0,0,2.28377366065979,1
5,Training,1404.53,3.04,1797.11,74.51,89.71,4,0,0,2.239328145980835,1
6,Training,1359.63,2.97,1755.55,76.96,88.73,4,0,0,2.2503671646118164,1
7,Training,1354.92,2.99,1757.5,76.47,88.73,4,0,0,2.2521755695343018,1
8,Training,1310.69,2.90,1693.82,76.96,88.73,4,0,0,2.23437237739563,1
9,Training,1290.53,2.86,1659.35,76.47,90.2,4,0,0,2.285580635070801,1
10,Training,1281.65,2.88,1644.81,77.45,91.18,4,0,0,2.2273993492126465,1
11,Training,1247.51,2.82,1605.23,78.43,93.14,4,0,0,2.229318857192993,1
12,Training,1199.44,2.73,1550.21,78.92,92.65,4,0,0,2.2965831756591797,1
13,Training,1231.7,2.81,1611.09,78.92,92.16,4,0,0,2.2565324306488037,1
14,Training,1257.52,2.88,1656.99,79.9,90.69,4,0,0,2.269723415374756,1
15,Training,1296.82,2.97,1702.13,78.43,89.71,4,0,0,2.3555424213409424,1
16,Training,1321.24,3.03,1737.87,76.47,88.24,4,0,0,2.247668743133545,1
17,Training,1269.4,2.94,1668.93,77.94,89.71,4,0,0,2.277400255203247,1
18,Training,1199.16,2.77,1569.82,79.9,92.65,4,0,0,2.268404960632324,1
19,Training,1145.04,2.66,1499.92,81.86,92.65,4,0,0,2.319838762283325,1
20,Training,1137.23,2.65,1470.9,82.84,95.1,4,0,0,2.269972801208496,1
21,Training,1109.53,2.60,1434.17,84.8,95.1,4,0,0,2.3228533267974854,1
22,Training,1106.72,2.59,1417.69,84.8,94.61,4,0,0,2.287782907485962,1
23,Training,1151.85,2.68,1463.08,83.82,94.12,4,0,0,2.3719961643218994,1
24,Training,1143.07,2.66,1447.05,83.33,95.1,4,0,0,2.3310208320617676,1
25,Training,1194.91,2.77,1513.43,80.88,93.63,4,0,0,2.1683428287506104,1
26,Training,1224.37,2.83,1524.23,80.39,94.61,4,0,0,2.180459976196289,1
27,Training,1223.72,2.83,1521.39,79.9,94.61,4,0,0,2.132361888885498,1
28,Training,1253.5,2.89,1545.38,79.9,94.61,4,0,0,2.263906955718994,1
29,Training,1247.03,2.87,1539.5,79.9,95.1,4,0,0,2.077890157699585,1
30,Training,1253.19,2.89,1538.17,79.9,95.1,4,0,0,2.4800102710723877,1
31,Training,1209.04,2.79,1467.02,81.37,96.57,4,0,0,2.0698375701904297,1
32,Training,1225.63,2.82,1483.07,80.88,97.06,4,0,0,1.9939579963684082,1
33,Training,1216.75,2.80,1473.57,81.37,97.06,4,0,0,2.0657458305358887,1
34,Training,1222.25,2.81,1477.71,81.37,97.55,4,0,0,2.2118170261383057,1
35,Training,1211.47,2.78,1473.05,81.37,97.55,4,0,0,2.0649020671844482,1
36,Training,1229.28,2.82,1490.09,80.39,97.55,4,0,0,2.143437385559082,1
37,Training,1231.04,2.82,1494.59,80.39,97.55,4,0,0,2.049393892288208,1
38,Training,1233.85,2.81,1502.15,79.41,97.55,4,0,0,2.1248748302459717,1
39,Training,1260.73,2.86,1524.57,78.43,97.06,4,0,0,1.995523452758789,1
40,Training,1263.7,2.87,1527.12,77.94,97.55,4,0,0,1.986724853515625,1
41,Training,1289.16,2.92,1550.74,77.45,97.55,4,0,0,2.166396141052246,1
42,Training,1238.47,2.80,1484.29,79.41,98.04,4,0,0,2.0889251232147217,1
43,Training,1232.35,2.78,1470.91,80.39,98.53,4,0,0,2.121263027191162,1
44,Training,1206.07,2.71,1452.31,81.86,98.53,4,0,0,2.1042394638061523,1
45,Training,1193.57,2.68,1442.76,82.84,98.53,4,0,0,2.0527613162994385,1
46,Training,1166.58,2.61,1412.08,85.29,98.53,4,0,0,2.1013524532318115,1
47,Training,1148.23,2.57,1391.12,85.78,98.53,4,0,0,2.1288039684295654,1
48,Training,1141.01,2.55,1384.76,85.29,98.53,4,0,0,2.0551037788391113,1
49,Training,1126.96,2.51,1372.42,84.8,99.02,4,0,0,2.087573528289795,1
50,Training,1104.9,2.45,1354.52,86.27,98.53,4,0,0,2.0104122161865234,1
51,Training,1085.73,2.40,1332.42,86.76,99.02,4,0,0,1.9908831119537354,1
52,Training,1069.48,2.36,1318.99,87.75,99.02,4,0,0,1.889854907989502,1
53,Training,1040.33,2.28,1273.23,87.75,100.0,4,0,0,1.9273362159729004,1
54,Training,1032.51,2.24,1268.41,87.75,100.0,4,0,0,1.799529790878296,1
55,Training,1056.3,2.28,1304.58,86.27,99.51,4,0,0,1.7977917194366455,1
56,Training,1069.32,2.31,1324.67,85.29,99.51,4,0,0,1.7687311172485352,1
57,Training,1081.5,2.32,1369.41,84.31,98.04,4,0,0,1.7757766246795654,1
58,Training,1090.02,2.33,1373.05,84.8,98.04,4,0,0,1.791888952255249,1
59,Training,1081.98,2.30,1360.64,83.82,98.04,4,0,0,1.7659993171691895,1
60,Training,1091.05,2.31,1364.2,81.86,98.53,4,0,0,1.7111022472381592,1
61,Training,1099.0,2.30,1378.93,82.84,98.04,4,0,0,1.7605392932891846,1
62,Training,1088.97,2.27,1367.11,83.82,97.55,4,0,0,1.7785513401031494,1
63,Training,1075.49,2.23,1333.53,84.31,98.04,4,0,0,1.6584186553955078,1
64,Training,1098.94,2.27,1339.1,83.82,98.53,4,0,0,1.6727354526519775,1
65,Training,1109.3,2.28,1360.1,84.8,98.53,4,0,0,1.718003511428833,1
