Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1724.8,3.54,2158.25,64.71,81.86,185,0,0,77.21790957450867,1
2,Training,1843.81,3.98,2339.78,64.22,79.9,26,0,0,9.831205129623413,1
3,Training,1763.0,4.02,2255.74,66.67,82.84,17,9,0,28.30696392059326,1
4,Training,1832.48,4.19,2246.84,61.27,81.86,26,0,0,9.82184910774231,1
5,Training,1775.33,4.07,2175.09,62.25,81.86,26,0,0,8.629012823104858,1
6,Training,1830.64,4.12,2217.18,62.75,81.86,26,0,0,8.703018426895142,1
7,Training,1908.34,4.28,2323.03,58.82,79.41,26,0,0,8.985469102859497,1
8,Training,1828.59,4.03,2228.73,60.78,80.39,26,0,0,8.697651386260986,1
9,Training,1787.67,3.87,2214.07,63.24,80.39,26,0,0,8.88126015663147,1
10,Training,1928.21,4.21,2494.34,59.31,75.98,23,2,1,47.50003123283386,4
