Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,7003.58,13.71,7114.36,0.0,0.0,185,0,0,77.21790957450867,1
2,Outlier,6973.26,18.41,6978.64,0.0,0.0,26,0,0,9.831205129623413,1
3,Outlier,7776.56,20.83,7794.52,0.0,0.0,17,9,0,28.30696392059326,1
4,Outlier,6687.73,17.54,6697.11,0.0,0.0,26,0,0,9.82184910774231,1
5,Outlier,6553.37,17.18,6562.06,0.0,0.0,26,0,0,8.629012823104858,1
6,Outlier,6255.91,16.39,6262.6,0.0,0.0,26,0,0,8.703018426895142,1
7,Outlier,6260.42,16.41,6267.28,0.0,0.0,26,0,0,8.985469102859497,1
8,Outlier,6149.42,16.53,6159.98,0.0,0.0,26,0,0,8.697651386260986,1
9,Outlier,6355.56,17.08,6365.46,0.0,0.0,26,0,0,8.88126015663147,1
10,Outlier,7669.53,20.07,7674.51,0.0,0.0,23,2,1,47.50003123283386,4
