Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1275.28,2.32,1690.31,82.08,92.45,87,0,0,26.179258108139038,1
2,Training,1165.97,2.12,1535.21,85.85,95.28,4,0,0,1.2670202255249023,1
3,Training,1094.31,2.01,1445.42,88.68,97.17,4,0,0,1.3182101249694824,1
4,Training,1215.15,2.28,1671.35,84.91,96.23,4,0,0,1.2181134223937988,1
5,Training,1353.1,2.58,1818.76,82.08,92.45,4,0,0,1.1979422569274902,1
6,Training,1370.34,2.62,1820.12,78.3,92.45,4,0,0,1.283869743347168,1
7,Training,1353.8,2.60,1804.83,77.36,92.45,4,0,0,1.5152227878570557,1
8,Training,1349.39,2.60,1796.41,79.25,92.45,4,0,0,1.4564228057861328,1
9,Training,1334.52,2.57,1788.21,79.25,92.45,4,0,0,1.352339267730713,1
10,Training,1300.36,2.51,1770.46,80.19,91.51,4,0,0,1.3365042209625244,1
11,Training,1310.84,2.55,1755.67,79.25,92.45,4,0,0,1.279113531112671,1
12,Training,1344.94,2.63,1762.28,76.42,93.4,4,0,0,1.4237940311431885,1
13,Training,1314.66,2.60,1698.17,75.47,94.34,4,0,0,1.4354114532470703,1
14,Training,1436.0,2.86,1821.21,71.7,88.68,4,0,0,1.4476604461669922,1
15,Training,1457.17,2.81,2235.92,78.3,85.85,2,0,2,12.114137172698975,6
16,Training,1251.68,2.47,1867.97,82.08,88.68,1,0,3,67.34091854095459,15
17,Training,1001.51,2.03,1436.06,87.74,95.28,2,0,2,120.3388671875,21
18,Training,891.48,1.83,1290.79,92.45,96.23,4,0,0,134.90459322929382,21
19,Training,892.47,1.84,1284.7,92.45,96.23,4,0,0,133.48747539520264,21
20,Training,913.84,1.90,1302.55,91.51,97.17,4,0,0,133.17073440551758,21
21,Training,881.48,1.86,1214.47,90.57,97.17,4,0,0,134.05658411979675,21
22,Training,2035.68,4.26,2458.0,54.72,77.36,4,0,0,120.29301857948303,18
23,Training,785.95,1.72,1111.29,90.57,97.17,2,1,1,184.29329347610474,21
24,Training,750.1,1.65,1114.01,94.34,96.23,3,0,1,168.62604069709778,24
25,Training,762.09,1.71,1143.95,93.4,97.17,4,0,0,150.06032466888428,24
26,Training,790.65,1.79,1222.82,93.4,95.28,2,0,2,159.2693383693695,30
27,Training,797.38,1.84,1284.66,91.51,94.34,1,0,3,191.68677234649658,39
28,Training,782.44,1.83,1282.72,91.51,94.34,1,0,3,270.3794343471527,48
29,Training,834.27,2.00,1341.9,90.57,93.4,4,0,0,297.65934801101685,48
30,Training,865.52,2.11,1380.64,88.68,93.4,4,0,0,299.97778582572937,48
31,Training,828.92,2.05,1315.99,89.62,95.28,4,0,0,303.00773644447327,48
32,Training,976.77,2.46,1607.56,86.79,92.45,4,0,0,301.64181447029114,48
33,Training,985.61,2.49,1612.46,86.79,92.45,2,0,2,309.9931662082672,54
34,Training,977.7,2.48,1609.87,86.79,92.45,2,0,2,341.6643018722534,60
35,Training,983.46,2.52,1626.69,85.85,92.45,3,0,1,351.60937547683716,63
36,Training,1071.25,2.76,1755.92,83.96,90.57,4,0,0,285.07873702049255,63
37,Training,1195.12,3.11,1897.34,80.19,88.68,4,0,0,258.3307068347931,63
38,Training,1267.45,3.30,1870.1,78.3,90.57,3,0,1,247.59803819656372,66
39,Training,1489.14,3.79,2154.07,73.58,85.85,3,0,1,257.71819281578064,68
40,Training,1385.3,3.54,2014.24,75.47,87.74,3,0,1,269.5019721984863,70
41,Training,1436.8,3.65,2070.98,73.58,87.74,4,0,0,305.64845728874207,68
42,Training,1381.24,3.52,2015.11,74.53,88.68,4,0,0,297.2979543209076,63
43,Training,1424.16,3.60,2041.55,73.58,88.68,4,0,0,306.5471775531769,63
44,Training,1513.68,3.78,2124.79,70.75,85.85,4,0,0,301.28784704208374,63
45,Training,1540.22,3.84,2132.96,70.75,85.85,4,0,0,300.7608103752136,63
46,Training,1502.31,3.76,2117.1,70.75,85.85,4,0,0,290.42441630363464,63
47,Training,1530.0,3.82,2128.92,70.75,85.85,4,0,0,302.46392250061035,63
48,Training,1683.45,4.19,2223.46,69.81,82.08,4,0,0,301.5706558227539,63
49,Training,1762.04,4.31,2365.31,67.92,80.19,2,0,2,301.01483273506165,66
50,Training,1809.56,4.35,2437.93,61.32,80.19,0,1,3,328.14628052711487,72
51,Training,1791.26,4.26,2461.6,62.26,80.19,1,0,3,298.7388849258423,75
