Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,5355.41,11.37,5401.54,0.0,0.0,134,0,0,78.58513903617859,1
2,Outlier,6504.53,14.42,6622.07,0.0,0.0,4,0,0,2.0818123817443848,1
3,Outlier,8443.98,20.38,8478.8,0.0,0.0,3,1,0,2.0177690982818604,1
4,Outlier,2383.16,5.69,2752.64,50.0,66.67,2,0,2,61.892322063446045,4
5,Outlier,4948.57,9.67,5303.93,0.0,33.33,4,0,0,2.1286587715148926,4
6,Outlier,4676.88,9.30,4876.4,0.0,0.0,4,0,0,2.2334752082824707,4
7,Outlier,4963.82,10.52,5105.3,0.0,0.0,4,0,0,2.3361093997955322,4
8,Outlier,4926.73,10.44,5067.58,0.0,0.0,4,0,0,2.097846269607544,4
9,Outlier,5204.49,11.59,5323.65,0.0,0.0,4,0,0,2.074474573135376,4
10,Outlier,9431.08,23.65,9677.55,0.0,0.0,4,0,0,2.3558096885681152,4
11,Outlier,8008.45,20.48,8020.49,0.0,0.0,1,3,0,32.88074970245361,4
12,Outlier,7105.73,18.20,7110.86,0.0,0.0,0,4,0,7.764063119888306,4
13,Outlier,8603.9,23.41,8781.32,0.0,0.0,4,0,0,2.1087465286254883,4
14,Outlier,8895.61,25.20,8913.04,0.0,0.0,2,2,0,7.0199315547943115,4
15,Outlier,7614.41,21.75,7619.52,0.0,0.0,1,3,0,7.635721921920776,4
16,Outlier,7032.64,20.10,7037.95,0.0,0.0,2,2,0,2.795327663421631,4
17,Outlier,6500.47,18.58,6506.21,0.0,0.0,4,0,0,2.311246395111084,4
18,Outlier,5923.19,16.93,5929.5,0.0,0.0,4,0,0,1.9254443645477295,4
19,Outlier,5493.83,15.00,5508.32,0.0,0.0,4,0,0,2.007286548614502,4
20,Outlier,4953.56,13.46,4987.89,0.0,0.0,4,0,0,2.035309314727783,4
21,Outlier,4501.91,12.14,4591.13,0.0,0.0,4,0,0,2.0789124965667725,4
22,Outlier,3620.65,9.95,3631.17,0.0,0.0,4,0,0,2.059319496154785,4
23,Outlier,3318.8,8.86,3342.83,0.0,33.33,4,0,0,2.0730555057525635,4
24,Outlier,3145.78,8.14,3186.11,0.0,33.33,4,0,0,1.9019699096679688,4
25,Outlier,3355.94,8.32,3388.22,0.0,33.33,4,0,0,1.9586780071258545,4
26,Outlier,5615.43,12.80,6016.82,0.0,0.0,4,0,0,1.9408159255981445,4
27,Outlier,6703.29,14.90,7127.75,0.0,0.0,4,0,0,1.9305596351623535,4
28,Outlier,6700.88,14.89,7124.4,0.0,0.0,4,0,0,2.0060112476348877,4
29,Outlier,6645.4,14.77,7093.83,0.0,0.0,4,0,0,1.9822282791137695,4
30,Outlier,6580.87,14.78,7060.53,0.0,0.0,4,0,0,1.9359090328216553,4
31,Outlier,6591.69,14.80,7072.81,0.0,0.0,4,0,0,1.9389195442199707,4
32,Outlier,6590.6,14.80,7072.38,0.0,0.0,4,0,0,1.9043967723846436,4
33,Outlier,6607.95,14.84,7081.26,0.0,0.0,4,0,0,1.961841344833374,4
34,Outlier,6624.14,14.88,7089.75,0.0,0.0,4,0,0,2.053490400314331,4
35,Outlier,7087.37,15.25,7370.53,0.0,0.0,4,0,0,1.9744102954864502,4
36,Outlier,7677.75,15.89,7825.34,0.0,0.0,4,0,0,2.0177414417266846,4
37,Outlier,7017.71,14.53,7302.36,0.0,0.0,4,0,0,2.0045218467712402,4
38,Outlier,7012.19,14.76,7303.76,0.0,0.0,4,0,0,2.044433116912842,4
39,Outlier,6881.09,15.04,7213.25,0.0,0.0,4,0,0,1.8732619285583496,4
40,Outlier,6862.98,14.99,7201.8,0.0,0.0,4,0,0,1.851719856262207,4
41,Outlier,6775.35,14.82,7147.31,0.0,0.0,4,0,0,1.8870720863342285,4
42,Outlier,6709.33,14.22,7115.77,0.0,0.0,4,0,0,1.7789828777313232,4
43,Outlier,6677.15,14.57,7109.88,0.0,0.0,4,0,0,1.7640023231506348,4
44,Outlier,6759.98,14.31,7142.86,0.0,0.0,4,0,0,1.7262601852416992,4
45,Outlier,6668.43,14.56,7106.18,0.0,0.0,4,0,0,1.746835708618164,4
46,Outlier,6682.84,14.72,7115.09,0.0,0.0,4,0,0,1.7452542781829834,4
47,Outlier,6716.57,14.79,7135.74,0.0,0.0,4,0,0,1.7574267387390137,4
48,Outlier,6673.94,14.71,7111.91,0.0,0.0,4,0,0,1.674168586730957,4
49,Outlier,6678.92,14.72,7124.72,0.0,0.0,4,0,0,1.6566662788391113,4
50,Outlier,6767.15,14.93,7232.21,0.0,0.0,4,0,0,1.6779160499572754,4
51,Outlier,6729.29,14.47,7265.67,0.0,0.0,4,0,0,1.7465853691101074,4
52,Outlier,6836.1,14.71,7390.9,0.0,0.0,4,0,0,1.6489152908325195,4
53,Outlier,6791.63,14.61,7342.28,0.0,0.0,4,0,0,1.6523969173431396,4
54,Outlier,6800.93,14.48,7317.36,0.0,0.0,4,0,0,1.6647377014160156,4
55,Outlier,6728.92,14.32,7228.88,0.0,0.0,4,0,0,1.5695230960845947,4
56,Outlier,6614.39,14.08,7111.58,0.0,0.0,4,0,0,1.5772957801818848,4
57,Outlier,6601.85,14.05,7095.03,0.0,0.0,4,0,0,1.5946707725524902,4
58,Outlier,6585.33,14.01,7077.59,0.0,0.0,4,0,0,1.6823475360870361,4
59,Outlier,6543.48,13.92,7028.32,0.0,0.0,4,0,0,1.5540640354156494,4
60,Outlier,6432.42,13.67,6904.56,0.0,0.0,4,0,0,1.577284574508667,4
61,Outlier,6353.8,13.50,6816.67,0.0,0.0,4,0,0,1.6140508651733398,4
62,Outlier,6345.88,13.48,6804.33,0.0,0.0,4,0,0,1.627575159072876,4
63,Outlier,6301.67,13.38,6745.69,0.0,0.0,4,0,0,1.387434959411621,4
64,Outlier,6254.65,13.27,6696.01,0.0,0.0,4,0,0,1.4238624572753906,4
65,Outlier,6265.26,13.30,6708.01,0.0,0.0,4,0,0,1.5730459690093994,4
66,Outlier,3316.08,6.18,3334.06,0.0,16.67,4,0,0,1.5581161975860596,4
67,Outlier,3295.58,6.13,3311.82,0.0,16.67,4,0,0,1.520416021347046,4
68,Outlier,3317.6,6.18,3334.49,0.0,16.67,4,0,0,1.5900776386260986,4
