Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,5734.61,10.67,5742.64,0.0,0.0,83,0,0,27.00715923309326,1
2,Outlier,5548.95,11.77,5564.08,0.0,0.0,26,0,0,9.243843078613281,1
3,Outlier,4680.63,10.26,4704.54,0.0,0.0,26,0,0,9.703181028366089,1
4,Outlier,7343.65,17.88,7364.14,0.0,0.0,26,0,0,9.63601803779602,1
5,Outlier,7706.66,22.02,7714.18,0.0,0.0,24,2,0,6.9627509117126465,1
6,Outlier,4536.15,12.96,4543.7,0.0,0.0,26,0,0,12.192559480667114,1
7,Outlier,6956.83,14.85,6965.71,0.0,0.0,26,0,0,12.072854280471802,1
8,Outlier,7221.01,15.41,7230.77,0.0,0.0,26,0,0,12.409924745559692,1
9,Outlier,8160.69,14.93,8184.01,0.0,0.0,23,2,1,54.036720275878906,4
10,Outlier,6157.21,12.76,6485.97,0.0,0.0,26,0,0,12.439697980880737,4
11,Outlier,3927.04,7.27,3941.61,0.0,0.0,26,0,0,12.471263885498047,4
12,Outlier,3364.17,6.23,3385.31,0.0,25.0,26,0,0,12.280173778533936,4
13,Outlier,2709.56,5.04,2742.16,0.0,75.0,26,0,0,12.690619707107544,4
14,Outlier,4114.04,9.94,4217.4,0.0,0.0,26,0,0,12.654398679733276,4
15,Outlier,4284.59,9.26,4330.1,0.0,0.0,26,0,0,12.490021705627441,4
