Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1369.76,2.45,1815.14,80.39,88.24,83,0,0,29.916125774383545,1
2,Training,1318.53,2.36,1763.0,81.37,88.24,4,0,0,1.6501071453094482,1
3,Training,1256.68,2.26,1680.92,82.35,89.22,4,0,0,1.591313123703003,1
4,Training,1171.78,2.12,1506.26,83.33,92.16,4,0,0,1.6407287120819092,1
5,Training,1196.18,2.22,1576.53,82.35,92.16,4,0,0,1.5741608142852783,1
6,Training,1239.15,2.32,1610.36,79.41,91.18,4,0,0,1.685866355895996,1
7,Training,1245.57,2.34,1606.6,78.43,91.18,4,0,0,1.651379108428955,1
8,Training,1270.74,2.40,1625.31,78.43,90.2,4,0,0,1.8525769710540771,1
9,Training,1264.57,2.39,1622.65,78.43,90.2,4,0,0,1.6324493885040283,1
10,Training,1262.47,2.39,1620.29,78.43,91.18,4,0,0,1.791576623916626,1
11,Training,1265.93,2.41,1621.61,78.43,91.18,4,0,0,1.7497227191925049,1
12,Training,1267.61,2.44,1604.19,77.45,94.12,4,0,0,1.7044379711151123,1
13,Training,1289.44,2.49,1603.8,74.51,95.1,4,0,0,1.8279247283935547,1
14,Training,1310.97,2.58,1667.18,72.55,93.14,4,0,0,1.9600367546081543,1
15,Training,1466.98,2.90,1838.56,68.63,87.25,4,0,0,1.9242634773254395,1
16,Training,1278.78,2.55,1665.92,80.39,94.12,3,0,1,17.017966747283936,4
17,Training,861.19,1.74,1198.46,93.14,98.04,3,0,1,69.0013325214386,6
18,Training,783.38,1.61,1025.49,97.06,98.04,4,0,0,61.99693417549133,6
19,Training,2009.11,4.09,2501.1,59.8,77.45,4,0,0,5.589419841766357,4
20,Training,1147.62,2.43,1522.04,85.29,91.18,4,0,0,2.0138461589813232,4
21,Training,1001.03,2.14,1314.23,88.24,96.08,4,0,0,2.0906872749328613,4
22,Training,939.04,2.03,1233.62,90.2,97.06,4,0,0,2.0000667572021484,4
23,Training,1048.9,2.30,1415.62,86.27,95.1,4,0,0,2.039858818054199,4
24,Training,1075.35,2.41,1610.3,87.25,94.12,2,2,0,5.483505010604858,4
25,Training,1279.85,2.95,1993.04,84.31,90.2,4,0,0,2.0450587272644043,4
26,Training,1442.56,3.39,2225.06,80.39,86.27,4,0,0,1.8871362209320068,4
27,Training,1279.94,3.04,1801.44,77.45,87.25,2,2,0,6.535176038742065,4
28,Training,1375.88,3.35,1976.79,74.51,91.18,4,0,0,1.8685901165008545,4
29,Training,1425.46,3.54,2034.63,78.43,88.24,4,0,0,1.8550386428833008,4
30,Training,1366.9,3.42,1910.48,78.43,87.25,4,0,0,1.8931236267089844,4
31,Training,1258.21,3.15,1737.82,74.51,87.25,4,0,0,1.8955752849578857,4
32,Training,1212.62,3.03,1616.26,76.47,89.22,4,0,0,1.871096134185791,4
33,Training,1211.45,3.06,1554.23,75.49,95.1,4,0,0,1.8505151271820068,4
34,Training,1131.02,2.87,1398.88,84.31,99.02,4,0,0,1.8354780673980713,4
35,Training,1068.26,2.71,1323.37,86.27,99.02,4,0,0,1.899693250656128,4
36,Training,1059.12,2.70,1312.31,86.27,99.02,4,0,0,1.8005774021148682,4
37,Training,1056.9,2.70,1301.64,86.27,99.02,4,0,0,1.8821742534637451,4
38,Training,1060.62,2.72,1295.24,87.25,99.02,4,0,0,1.9047541618347168,4
39,Training,1133.79,2.92,1388.19,86.27,97.06,4,0,0,1.8750529289245605,4
40,Training,1080.65,2.79,1339.66,86.27,98.04,4,0,0,1.870450735092163,4
41,Training,1018.34,2.64,1277.32,88.24,98.04,4,0,0,1.8188536167144775,4
42,Training,1003.17,2.60,1270.7,88.24,98.04,4,0,0,1.8381917476654053,4
43,Training,1034.71,2.66,1308.17,87.25,97.06,4,0,0,1.821666955947876,4
44,Training,1021.62,2.63,1285.88,87.25,98.04,4,0,0,1.8067288398742676,4
45,Training,1016.45,2.62,1273.6,88.24,98.04,4,0,0,1.7978541851043701,4
46,Training,1035.24,2.66,1294.18,88.24,98.04,4,0,0,1.8307626247406006,4
47,Training,1028.51,2.64,1285.17,88.24,98.04,4,0,0,1.8158340454101562,4
48,Training,1115.24,2.81,1411.85,86.27,97.06,4,0,0,1.7754380702972412,4
49,Training,1237.4,3.07,1604.49,80.39,94.12,4,0,0,1.7268240451812744,4
50,Training,1168.37,2.85,1404.01,85.29,97.06,4,0,0,1.7270832061767578,4
51,Training,1097.03,2.63,1299.06,86.27,98.04,4,0,0,1.6859493255615234,4
52,Training,1026.96,2.42,1209.98,89.22,100.0,4,0,0,1.6296348571777344,4
53,Training,988.99,2.29,1165.44,92.16,99.02,4,0,0,1.6303575038909912,4
54,Training,978.27,2.24,1151.19,92.16,100.0,4,0,0,1.6375527381896973,4
55,Training,925.92,2.08,1101.49,93.14,100.0,4,0,0,1.6435003280639648,4
56,Training,902.31,1.98,1109.78,93.14,100.0,4,0,0,1.65179443359375,4
57,Training,987.48,2.13,1302.03,92.16,96.08,4,0,0,1.535271167755127,4
58,Training,951.67,2.05,1226.63,90.2,97.06,4,0,0,1.5541481971740723,4
