Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1216.4,2.45,1541.68,78.92,95.1,185,0,0,62.17577505111694,1
2,Training,1187.31,2.62,1499.29,81.37,94.61,26,0,0,6.926605224609375,1
3,Training,1156.8,2.65,1421.32,84.31,97.55,26,0,0,6.895015478134155,1
4,Training,1103.04,2.59,1339.79,85.78,98.04,26,0,0,6.865699529647827,1
5,Training,1152.37,2.67,1420.6,82.35,97.06,26,0,0,6.918703079223633,1
6,Training,1225.1,2.80,1494.21,78.92,96.08,26,0,0,7.126408815383911,1
7,Training,1229.98,2.80,1506.42,79.41,95.1,26,0,0,6.945082902908325,1
8,Training,1118.54,2.52,1406.8,84.31,95.59,26,0,0,6.961214065551758,1
9,Training,1009.85,2.20,1292.34,87.25,96.57,26,0,0,6.93712854385376,1
10,Training,1171.71,2.51,1473.57,81.37,94.61,26,0,0,6.961012125015259,1
