Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1222.22,2.33,1649.53,80.5,93.08,139,1,0,39.065958976745605,1
2,Training,1182.99,2.27,1653.07,81.13,94.34,7,3,0,13.754390001296997,1
3,Training,1191.84,2.33,1697.74,81.13,91.82,4,6,0,22.541526317596436,1
4,Training,1266.63,2.51,1735.21,77.99,90.57,10,0,0,2.4750406742095947,1
5,Training,1335.27,2.66,1760.68,74.84,91.19,9,1,0,2.4281325340270996,1
6,Training,1194.79,2.36,1593.51,82.39,93.71,9,1,0,21.433048248291016,1
7,Training,1125.96,2.24,1501.93,84.28,94.34,9,0,1,23.914958953857422,4
8,Training,1137.44,2.31,1540.49,84.28,93.71,10,0,0,2.52055287361145,4
9,Training,1228.49,2.54,1673.17,81.76,91.19,10,0,0,2.4965572357177734,4
10,Training,1309.86,2.76,1772.27,79.25,89.31,10,0,0,2.519477367401123,4
11,Training,1332.43,2.82,1785.93,77.99,88.68,10,0,0,2.5087313652038574,4
12,Training,1329.18,2.86,1773.53,78.62,88.68,10,0,0,2.490058422088623,4
13,Training,1315.07,2.79,1655.43,78.62,92.45,10,0,0,2.4800941944122314,4
14,Training,1351.33,2.94,1691.49,78.62,91.19,10,0,0,2.535416603088379,4
15,Training,1360.91,2.99,1678.55,81.76,92.45,10,0,0,2.4553139209747314,4
16,Training,1365.76,3.01,1663.15,81.76,93.08,10,0,0,2.492797374725342,4
17,Training,1353.35,3.02,1641.3,80.5,93.71,10,0,0,2.490569829940796,4
18,Training,1360.61,3.07,1683.0,80.5,92.45,10,0,0,2.4655282497406006,4
19,Training,1349.97,3.08,1696.14,78.62,93.08,10,0,0,2.480163812637329,4
20,Training,1275.8,2.97,1605.05,77.99,94.34,9,0,1,24.801681756973267,4
21,Training,1285.12,3.02,1613.14,77.36,94.34,10,0,0,0.8116912841796875,4
22,Training,1271.96,3.00,1605.68,77.99,94.34,10,0,0,1.109165906906128,4
23,Training,1333.32,3.18,1672.44,75.47,93.08,10,0,0,0.7194390296936035,4
24,Training,1380.74,3.33,1736.97,73.58,91.19,10,0,0,0.8180651664733887,4
25,Training,1432.66,3.48,1782.4,72.33,90.57,10,0,0,1.6728706359863281,4
26,Training,1478.16,3.60,1830.53,70.44,89.31,10,0,0,1.9186310768127441,4
27,Training,1505.08,3.66,1868.6,69.18,88.68,10,0,0,2.150609016418457,4
28,Training,1529.0,3.71,1886.01,67.92,88.68,10,0,0,1.9858016967773438,4
29,Training,1520.01,3.70,1881.74,67.92,88.68,10,0,0,2.065535068511963,4
30,Training,1542.42,3.75,1889.8,67.3,88.68,10,0,0,2.1724612712860107,4
31,Training,1511.4,3.68,1852.39,69.18,89.94,10,0,0,2.355818033218384,4
32,Training,1531.5,3.72,1868.32,68.55,89.94,10,0,0,2.4516725540161133,4
33,Training,1529.38,3.73,1869.57,67.3,89.94,10,0,0,2.044466018676758,4
34,Training,1571.45,3.82,1911.32,65.41,89.31,10,0,0,2.2084767818450928,4
35,Training,1625.56,3.94,1985.33,64.15,86.79,10,0,0,2.233799695968628,4
36,Training,1743.01,4.18,2149.89,61.64,84.28,10,0,0,2.5081396102905273,4
37,Training,1593.07,3.80,1975.39,65.41,84.91,10,0,0,2.536869525909424,4
38,Training,1522.22,3.63,1900.98,65.41,87.42,10,0,0,2.4710693359375,4
39,Training,1502.9,3.56,1873.56,66.04,88.68,10,0,0,2.4447944164276123,4
40,Training,1508.46,3.56,1859.8,66.67,88.05,10,0,0,2.460395574569702,4
41,Training,1515.6,3.55,1853.73,65.41,89.94,10,0,0,2.5474419593811035,4
42,Training,1499.15,3.49,1833.51,66.04,91.19,10,0,0,2.4793405532836914,4
43,Training,1489.7,3.44,1818.74,66.67,91.82,10,0,0,2.485856056213379,4
44,Training,1556.43,3.56,1933.88,66.67,88.68,10,0,0,2.5516092777252197,4
45,Training,1537.54,3.50,1916.55,69.18,89.31,10,0,0,2.49611234664917,4
46,Training,1492.89,3.39,1877.9,71.07,89.31,10,0,0,2.482999563217163,4
47,Training,1473.44,3.34,1856.84,70.44,89.94,10,0,0,2.46921968460083,4
48,Training,1492.48,3.36,1897.18,69.81,88.05,10,0,0,2.452382802963257,4
49,Training,1447.5,3.25,1863.08,71.07,87.42,10,0,0,2.478642225265503,4
50,Training,1439.7,3.23,1850.81,70.44,88.68,10,0,0,2.4769413471221924,4
51,Training,1438.08,3.19,1834.44,70.44,88.68,10,0,0,2.467951774597168,4
52,Training,1381.09,3.04,1789.55,73.58,88.68,10,0,0,2.488356113433838,4
53,Training,1345.65,2.94,1755.84,75.47,88.68,10,0,0,2.4656412601470947,4
54,Training,1341.52,2.92,1748.42,74.84,89.31,10,0,0,2.492316484451294,4
55,Training,1340.26,2.91,1740.93,76.1,88.68,10,0,0,2.4834325313568115,4
56,Training,1375.67,2.98,1755.27,76.73,88.68,10,0,0,2.504983425140381,4
57,Training,1363.73,2.93,1745.41,76.73,89.31,10,0,0,2.516193389892578,4
58,Training,1334.37,2.86,1713.84,77.99,89.94,10,0,0,2.463423728942871,4
59,Training,1343.81,2.86,1721.95,77.36,89.31,10,0,0,2.5243582725524902,4
60,Training,1317.96,2.79,1701.7,78.62,88.05,10,0,0,2.4692318439483643,4
61,Training,1305.88,2.75,1693.87,78.62,89.94,10,0,0,2.516976833343506,4
62,Training,1310.25,2.75,1699.85,79.25,88.68,10,0,0,2.492274045944214,4
63,Training,1274.18,2.65,1649.35,79.87,91.19,10,0,0,2.4788427352905273,4
64,Training,1263.99,2.61,1642.52,78.62,91.19,10,0,0,2.476388931274414,4
65,Training,1221.79,2.49,1588.17,79.25,92.45,10,0,0,2.4976065158843994,4
66,Training,1181.38,2.39,1544.2,81.76,93.08,10,0,0,2.5000760555267334,4
67,Training,1149.85,2.32,1509.61,83.02,93.08,10,0,0,2.49715518951416,4
68,Training,1162.23,2.35,1532.37,83.65,92.45,10,0,0,2.4787511825561523,4
69,Training,1189.48,2.41,1568.43,81.76,91.82,10,0,0,2.4690897464752197,4
70,Training,1028.82,2.10,1412.1,84.91,96.23,8,1,1,25.725606441497803,4
71,Training,1030.35,2.12,1404.6,84.91,96.23,10,0,0,0.8455624580383301,4
72,Training,1050.49,2.17,1409.98,85.53,96.23,10,0,0,0.7992498874664307,4
73,Training,1103.2,2.28,1469.95,84.91,96.23,10,0,0,0.7123556137084961,4
74,Training,1137.44,2.34,1508.95,83.65,94.97,10,0,0,0.9311692714691162,4
75,Training,1088.52,2.24,1452.04,83.65,95.6,10,0,0,0.6333117485046387,4
76,Training,1053.52,2.17,1405.15,85.53,96.23,10,0,0,0.6681010723114014,4
77,Training,1024.0,2.12,1385.86,86.16,96.23,10,0,0,0.786508321762085,4
78,Training,960.7,2.00,1326.73,88.68,96.86,10,0,0,0.7252888679504395,4
