Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,4920.64,13.75,5151.15,0.0,25.0,185,0,0,69.79319334030151,1
2,Outlier,4402.25,10.82,4556.65,0.0,0.0,12,0,0,4.538003921508789,1
3,Outlier,4324.99,8.68,4516.63,0.0,0.0,12,0,0,4.297288179397583,1
4,Outlier,4323.9,8.67,4524.83,0.0,0.0,12,0,0,4.007180452346802,1
5,Outlier,4923.55,10.37,5090.5,0.0,0.0,12,0,0,4.459938287734985,1
6,Outlier,5399.68,11.62,5453.85,0.0,0.0,12,0,0,4.585135459899902,1
7,Outlier,4790.94,10.21,4889.43,0.0,0.0,12,0,0,4.024983882904053,1
8,Outlier,3852.08,8.36,3892.66,0.0,12.5,12,0,0,4.149903297424316,1
9,Outlier,3781.07,7.73,3801.22,0.0,0.0,12,0,0,4.479918718338013,1
10,Outlier,3393.87,7.08,3414.9,0.0,25.0,12,0,0,4.478398084640503,1
11,Outlier,3252.69,6.65,3283.88,0.0,37.5,12,0,0,3.4551217555999756,1
12,Outlier,3249.47,6.65,3283.49,0.0,37.5,12,0,0,4.158385753631592,1
13,Outlier,3378.25,6.99,3404.62,0.0,25.0,12,0,0,4.5579833984375,1
14,Outlier,3311.3,6.97,3340.29,0.0,37.5,12,0,0,4.37552285194397,1
15,Outlier,3295.85,6.92,3320.95,0.0,37.5,12,0,0,3.8828582763671875,1
16,Outlier,3285.18,6.91,3317.62,0.0,37.5,12,0,0,4.348533630371094,1
17,Outlier,3293.12,6.93,3331.4,0.0,37.5,12,0,0,4.480487585067749,1
18,Outlier,3325.42,7.01,3369.78,0.0,37.5,12,0,0,4.235083103179932,1
19,Outlier,3924.01,8.42,4012.06,0.0,12.5,12,0,0,4.057490825653076,1
20,Outlier,5265.82,12.28,5440.72,0.0,0.0,12,0,0,4.598118782043457,1
21,Outlier,5092.01,11.88,5274.62,0.0,0.0,12,0,0,4.538182020187378,1
22,Outlier,5173.98,12.07,5350.94,0.0,0.0,12,0,0,4.143407821655273,1
