Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,7597.38,18.04,7782.0,0.0,0.0,140,0,0,62.04699158668518,1
2,Inferencing,2495.13,5.66,2603.76,25.0,75.0,16,1,1,45.52935576438904,4
3,Inferencing,5915.13,14.79,6080.47,0.0,0.0,18,0,0,1.813453197479248,4
4,Inferencing,2621.22,6.96,3108.17,41.67,66.67,17,0,1,11.73747968673706,4
5,Inferencing,10188.37,28.65,10215.35,0.0,0.0,18,0,0,7.4376561641693115,4
6,Inferencing,4700.02,12.78,4742.57,0.0,0.0,12,6,0,27.975526809692383,4
7,Inferencing,1512.54,4.20,1801.04,50.0,100.0,18,0,0,7.583959579467773,4
8,Inferencing,1420.06,3.83,1741.86,66.67,91.67,18,0,0,7.6215620040893555,4
9,Inferencing,5211.35,11.39,5527.81,8.33,8.33,18,0,0,7.761581897735596,4
10,Inferencing,697.96,1.48,955.42,91.67,100.0,18,0,0,7.604273557662964,4
11,Inferencing,1119.44,2.45,1315.28,83.33,100.0,18,0,0,7.612858533859253,4
12,Inferencing,4506.07,8.90,4730.58,0.0,25.0,18,0,0,7.610848665237427,4
13,Inferencing,2106.09,3.89,2887.17,66.67,75.0,18,0,0,7.752187013626099,4
14,Inferencing,1530.57,2.85,1898.97,66.67,83.33,18,0,0,7.589282274246216,4
15,Inferencing,2265.07,4.48,2989.3,58.33,66.67,18,0,0,7.541894197463989,4
16,Inferencing,1090.6,2.16,1308.39,83.33,100.0,18,0,0,7.563949346542358,4
17,Inferencing,1149.34,2.34,1364.56,83.33,100.0,18,0,0,7.861102342605591,4
18,Inferencing,993.41,2.07,1211.79,91.67,100.0,18,0,0,7.576170444488525,4
19,Inferencing,1819.49,3.67,2008.83,66.67,91.67,18,0,0,7.566287517547607,4
20,Inferencing,747.21,1.59,883.32,100.0,100.0,18,0,0,7.676006555557251,4
21,Inferencing,1723.39,3.66,1939.68,58.33,100.0,18,0,0,7.698874235153198,4
22,Inferencing,2375.73,4.88,2852.69,50.0,50.0,18,0,0,7.566961288452148,4
23,Inferencing,1729.69,4.10,2093.3,58.33,83.33,18,0,0,7.548725605010986,4
24,Inferencing,1214.82,2.65,1587.46,66.67,100.0,18,0,0,7.55514931678772,4
25,Inferencing,1185.57,2.29,1502.37,75.0,91.67,18,0,0,7.7582550048828125,4
26,Inferencing,1518.92,2.77,1860.0,75.0,83.33,18,0,0,7.620851516723633,4
