Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,3110.52,8.61,3415.86,15.38,61.54,186,6,1,102.26349925994873,4
2,Inferencing,3369.29,8.07,4313.33,50.0,61.54,33,1,0,12.025756359100342,4
3,Inferencing,3504.33,7.53,3628.19,7.69,23.08,34,0,0,12.056512832641602,4
4,Inferencing,1124.36,2.18,1310.46,88.46,100.0,34,0,0,12.013033390045166,4
5,Inferencing,833.46,1.60,1014.36,96.15,100.0,34,0,0,11.929038763046265,4
6,Inferencing,954.2,1.91,1103.28,100.0,100.0,34,0,0,11.50966739654541,4
7,Inferencing,711.94,1.46,865.76,100.0,100.0,34,0,0,10.715538024902344,4
8,Inferencing,1090.1,2.30,1393.96,88.46,96.15,34,0,0,10.746803045272827,4
9,Inferencing,1396.89,3.14,1727.03,73.08,96.15,34,0,0,11.55571985244751,4
10,Inferencing,3022.14,5.76,3532.87,36.0,40.0,34,0,0,9.796925067901611,4
