Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,2782.92,5.85,2846.25,16.67,66.67,130,4,0,48.02645802497864,1
2,Outlier,8006.44,19.36,8030.61,0.0,0.0,10,1,1,8.596224546432495,4
3,Outlier,7059.04,17.07,7086.45,0.0,0.0,12,0,0,4.382357597351074,4
4,Outlier,7709.9,19.59,7730.96,0.0,0.0,12,0,0,4.090517282485962,4
5,Outlier,6785.68,17.63,6806.53,0.0,0.0,11,1,0,3.9077532291412354,4
6,Outlier,7033.65,20.10,7038.96,0.0,0.0,6,6,0,6.9393134117126465,4
7,Outlier,5536.7,15.82,5543.44,0.0,0.0,12,0,0,4.329968214035034,4
8,Outlier,5509.67,13.49,5654.21,0.0,0.0,12,0,0,4.180288076400757,4
9,Outlier,6630.16,14.69,6683.37,0.0,0.0,12,0,0,4.338455677032471,4
10,Outlier,7764.06,16.67,7779.48,0.0,0.0,12,0,0,4.088638067245483,4
11,Outlier,7229.82,15.45,7252.44,0.0,0.0,10,1,1,33.9485821723938,6
12,Outlier,6316.21,13.56,6342.39,0.0,0.0,12,0,0,83.26554560661316,6
13,Outlier,5681.7,12.42,5780.53,0.0,0.0,12,0,0,74.71835494041443,6
14,Outlier,5930.49,13.07,5984.75,0.0,0.0,12,0,0,63.905845642089844,6
15,Outlier,6019.31,13.26,6067.22,0.0,0.0,12,0,0,58.91127896308899,6
16,Outlier,6078.83,13.14,6141.94,0.0,0.0,12,0,0,63.843796491622925,6
17,Outlier,6194.81,13.31,6234.0,0.0,0.0,12,0,0,66.28346920013428,6
18,Outlier,6386.01,13.71,6416.66,0.0,0.0,12,0,0,68.83269143104553,6
19,Outlier,6640.54,14.26,6666.13,0.0,0.0,12,0,0,71.91037631034851,6
20,Outlier,6640.54,14.26,6666.13,0.0,0.0,12,0,0,69.78966116905212,6
21,Outlier,6640.54,14.26,6666.13,0.0,0.0,12,0,0,70.8075942993164,6
22,Outlier,6814.02,14.62,6838.14,0.0,0.0,12,0,0,68.5497305393219,6
23,Outlier,4903.32,9.51,4965.78,0.0,0.0,12,0,0,7.256156921386719,4
24,Outlier,7128.0,15.30,7376.82,0.0,0.0,12,0,0,3.649534225463867,4
25,Outlier,8566.23,21.27,8672.02,0.0,0.0,12,0,0,3.939418077468872,4
26,Outlier,8807.34,21.87,8910.27,0.0,0.0,12,0,0,3.8299429416656494,4
