Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,7046.36,16.60,7390.62,0.0,0.0,130,4,0,48.02645802497864,1
2,Inferencing,5323.77,12.16,5457.73,0.0,0.0,10,1,1,8.596224546432495,4
3,Inferencing,7346.96,18.08,7554.92,0.0,0.0,12,0,0,4.382357597351074,4
4,Inferencing,7835.77,20.00,7883.96,0.0,0.0,12,0,0,4.090517282485962,4
5,Inferencing,9867.35,27.87,9883.09,0.0,0.0,11,1,0,3.9077532291412354,4
6,Inferencing,5311.28,14.51,5363.75,0.0,0.0,6,6,0,6.9393134117126465,4
7,Inferencing,4056.2,11.19,4164.74,0.0,16.67,12,0,0,4.329968214035034,4
8,Inferencing,1714.93,4.61,1790.42,66.67,100.0,12,0,0,4.180288076400757,4
9,Inferencing,5342.35,11.73,6161.43,25.0,25.0,12,0,0,4.338455677032471,4
10,Inferencing,7193.45,15.23,7302.6,0.0,0.0,12,0,0,4.088638067245483,4
11,Inferencing,2696.13,5.92,3707.1,58.33,58.33,10,1,1,33.9485821723938,6
12,Inferencing,1804.35,3.74,2417.96,66.67,75.0,12,0,0,83.26554560661316,6
13,Inferencing,1788.63,3.34,1969.41,50.0,100.0,12,0,0,74.71835494041443,6
14,Inferencing,2745.28,5.14,2849.87,16.67,58.33,12,0,0,63.905845642089844,6
15,Inferencing,1665.14,3.28,1814.92,66.67,91.67,12,0,0,58.91127896308899,6
16,Inferencing,2339.05,4.69,2565.05,33.33,58.33,12,0,0,63.843796491622925,6
17,Inferencing,3786.97,7.66,3814.95,0.0,8.33,12,0,0,66.28346920013428,6
18,Inferencing,1965.63,4.05,2006.42,50.0,100.0,12,0,0,68.83269143104553,6
19,Inferencing,883.07,1.78,1084.55,91.67,100.0,12,0,0,71.91037631034851,6
20,Inferencing,1857.05,3.96,1989.89,58.33,100.0,12,0,0,69.78966116905212,6
21,Inferencing,2464.69,5.25,2502.02,16.67,91.67,12,0,0,70.8075942993164,6
22,Inferencing,2101.14,4.39,2149.99,41.67,100.0,12,0,0,68.5497305393219,6
23,Inferencing,3838.36,9.02,4892.58,25.0,33.33,12,0,0,7.256156921386719,4
24,Inferencing,5670.91,13.34,6060.18,8.33,16.67,12,0,0,3.649534225463867,4
25,Inferencing,2133.0,4.13,2350.72,33.33,83.33,12,0,0,3.939418077468872,4
26,Inferencing,3262.16,6.10,3699.95,8.33,75.0,12,0,0,3.8299429416656494,4
