Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1189.1,2.28,1592.45,81.7,94.77,130,4,0,48.02645802497864,1
2,Training,891.4,1.74,1326.97,94.77,95.42,10,1,1,8.596224546432495,4
3,Training,1066.94,2.20,1706.26,85.62,90.85,12,0,0,4.382357597351074,4
4,Training,1237.75,2.67,1973.81,80.39,84.97,12,0,0,4.090517282485962,4
5,Training,1351.49,3.04,2109.0,78.43,84.31,11,1,0,3.9077532291412354,4
6,Training,1207.53,2.83,1870.69,79.74,89.54,6,6,0,6.9393134117126465,4
7,Training,1414.74,3.40,2035.03,75.16,80.39,12,0,0,4.329968214035034,4
8,Training,1444.59,3.56,2039.19,69.28,79.08,12,0,0,4.180288076400757,4
9,Training,1421.96,3.55,1977.68,71.24,85.62,12,0,0,4.338455677032471,4
10,Training,1702.49,4.24,2303.88,62.75,77.12,12,0,0,4.088638067245483,4
11,Training,1717.26,4.27,2237.54,61.44,77.12,10,1,1,33.9485821723938,6
12,Training,1901.3,4.66,2351.08,58.17,74.51,12,0,0,83.26554560661316,6
13,Training,1893.75,4.62,2291.15,55.56,75.82,12,0,0,74.71835494041443,6
14,Training,1982.07,4.77,2329.62,51.63,75.82,12,0,0,63.905845642089844,6
15,Training,2002.89,4.77,2337.5,52.94,73.86,12,0,0,58.91127896308899,6
16,Training,1750.62,4.18,2105.22,61.44,80.39,12,0,0,63.843796491622925,6
17,Training,1830.61,4.32,2168.63,58.17,77.78,12,0,0,66.28346920013428,6
18,Training,2010.78,4.65,2337.77,51.63,73.86,12,0,0,68.83269143104553,6
19,Training,1890.23,4.24,2204.42,56.86,79.74,12,0,0,71.91037631034851,6
20,Training,1758.77,3.82,2091.01,61.44,83.66,12,0,0,69.78966116905212,6
21,Training,1706.42,3.58,2035.51,63.4,86.93,12,0,0,70.8075942993164,6
22,Training,1715.96,3.54,2049.63,64.05,86.93,12,0,0,68.5497305393219,6
23,Training,1957.68,3.97,2348.27,56.21,81.7,12,0,0,7.256156921386719,4
24,Training,1997.06,4.07,2390.0,55.56,77.78,12,0,0,3.649534225463867,4
25,Training,2161.1,4.40,2665.09,53.59,74.51,12,0,0,3.939418077468872,4
26,Training,2153.11,4.38,2651.91,47.06,76.47,12,0,0,3.8299429416656494,4
