Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,3704.45,7.56,3844.05,0.0,25.0,82,1,0,27.540194511413574,1
2,Outlier,7030.81,15.34,7053.59,0.0,0.0,26,0,0,10.20277738571167,1
3,Outlier,5210.44,11.41,5229.82,0.0,0.0,26,0,0,10.205812215805054,1
4,Outlier,5386.81,12.23,5388.51,0.0,0.0,26,0,0,10.459789037704468,1
5,Outlier,5002.74,12.25,5003.77,0.0,0.0,26,0,0,10.247313737869263,1
6,Outlier,4691.05,12.40,4702.29,0.0,0.0,26,0,0,10.461678743362427,1
7,Outlier,5769.98,12.74,5838.99,0.0,0.0,26,0,0,10.493401527404785,1
8,Outlier,5466.03,12.08,5535.0,0.0,0.0,26,0,0,10.408481121063232,1
9,Outlier,5510.37,11.18,5557.82,0.0,0.0,26,0,0,10.61105465888977,1
10,Outlier,5836.7,12.92,5911.64,0.0,0.0,26,0,0,10.364234209060669,1
11,Outlier,3674.78,7.01,3677.72,0.0,0.0,26,0,0,10.451988220214844,1
12,Outlier,3493.59,6.56,3496.69,0.0,0.0,26,0,0,10.466166257858276,1
13,Outlier,2911.24,5.61,2923.61,0.0,50.0,26,0,0,10.649660348892212,1
14,Outlier,5527.24,13.71,5655.61,0.0,0.0,26,0,0,10.487313032150269,1
15,Outlier,5571.9,13.06,5649.7,0.0,0.0,26,0,0,10.4147047996521,1
