Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1379.74,2.47,1670.13,70.59,96.08,82,1,0,27.540194511413574,1
2,Training,1637.43,3.11,2168.88,69.61,79.41,26,0,0,10.20277738571167,1
3,Training,1040.39,2.02,1412.42,84.31,93.14,26,0,0,10.205812215805054,1
4,Training,1091.13,2.30,1443.97,86.27,95.1,26,0,0,10.459789037704468,1
5,Training,1111.8,2.54,1451.1,88.24,94.12,26,0,0,10.247313737869263,1
6,Training,1026.29,2.52,1314.06,86.27,96.08,26,0,0,10.461678743362427,1
7,Training,1245.62,3.17,1585.68,81.37,93.14,26,0,0,10.493401527404785,1
8,Training,1061.6,2.71,1362.18,86.27,97.06,26,0,0,10.408481121063232,1
9,Training,1203.67,2.87,1500.1,83.33,95.1,26,0,0,10.61105465888977,1
10,Training,1107.24,2.39,1376.74,85.29,95.1,26,0,0,10.364234209060669,1
11,Training,968.87,1.96,1184.26,92.16,99.02,26,0,0,10.451988220214844,1
12,Training,895.66,1.79,1101.55,93.14,100.0,26,0,0,10.466166257858276,1
13,Training,811.42,1.64,1009.24,94.12,100.0,26,0,0,10.649660348892212,1
14,Training,862.71,1.81,1154.92,89.22,98.04,26,0,0,10.487313032150269,1
15,Training,878.77,1.84,1175.47,92.16,97.06,26,0,0,10.4147047996521,1
