Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1639.62,3.47,2091.87,71.23,85.85,191,2,0,53.79932141304016,1
2,Training,1624.09,3.47,2085.07,70.28,86.32,4,0,0,1.0756616592407227,1
3,Training,1586.82,3.41,2042.32,71.23,85.85,4,0,0,1.0854272842407227,1
4,Training,1521.54,3.27,1961.81,73.58,86.32,3,1,0,1.0260095596313477,1
5,Training,1317.01,2.82,1731.06,80.19,90.09,3,1,0,6.440382242202759,1
6,Training,1297.66,2.81,1689.52,79.25,90.57,3,0,1,22.5487699508667,4
7,Training,1348.08,2.97,1755.05,77.36,88.68,4,0,0,0.3182036876678467,4
8,Training,1343.67,2.98,1752.71,77.36,88.68,4,0,0,0.31862688064575195,4
9,Training,1358.62,3.03,1764.16,76.89,88.68,4,0,0,0.31914687156677246,4
10,Training,1385.59,3.13,1797.42,75.0,87.74,4,0,0,0.3182406425476074,4
11,Training,1387.21,3.15,1797.5,75.0,87.74,4,0,0,0.3291177749633789,4
12,Training,1345.89,3.09,1763.78,76.89,88.21,4,0,0,0.33791422843933105,4
13,Training,1359.41,3.13,1811.47,76.42,87.74,2,0,2,17.178560495376587,10
14,Training,1397.01,3.22,1867.35,75.47,86.79,4,0,0,41.403128147125244,10
15,Training,1442.27,3.32,1914.57,74.06,85.85,4,0,0,41.313016176223755,10
16,Training,1424.62,3.30,1914.4,73.58,84.91,4,0,0,41.56509733200073,10
17,Training,1388.19,3.24,1872.6,75.0,85.85,4,0,0,41.78546690940857,10
18,Training,1314.22,3.09,1764.34,77.83,89.15,4,0,0,42.055365800857544,10
19,Training,1300.16,3.07,1742.82,78.77,89.62,4,0,0,42.60775351524353,10
20,Training,1304.04,3.08,1727.82,78.77,90.09,4,0,0,42.65021204948425,10
21,Training,1296.69,3.07,1723.59,78.77,90.09,4,0,0,42.73538589477539,10
22,Training,1297.89,3.07,1724.3,78.77,90.09,4,0,0,42.793540239334106,10
23,Training,1341.48,3.16,1754.71,76.42,89.15,4,0,0,43.21137619018555,10
24,Training,1331.55,3.15,1745.53,76.89,89.15,4,0,0,43.019455432891846,10
