Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1130.33,2.15,1560.98,84.28,94.34,139,1,0,68.74240636825562,1
2,Training,1098.1,2.20,1579.0,86.16,91.19,25,1,0,9.545137643814087,1
3,Training,1168.68,2.52,1576.41,84.28,94.34,25,1,0,33.02475666999817,1
4,Training,1037.67,2.39,1425.58,88.05,96.86,25,1,0,12.241032123565674,1
5,Training,1739.0,4.02,2239.46,64.78,84.91,22,0,4,89.98936414718628,12
6,Training,1142.58,2.79,1545.67,82.39,90.57,25,0,1,496.4059679508209,15
7,Training,1423.08,3.33,1770.69,74.21,90.57,26,0,0,593.0158808231354,15
8,Training,1290.14,2.95,1597.53,79.25,93.71,26,0,0,544.058628320694,15
9,Training,1149.02,2.50,1439.11,84.28,96.23,26,0,0,609.093602180481,15
10,Training,1187.33,2.48,1477.05,83.02,96.86,26,0,0,615.3689374923706,15
11,Training,1131.16,2.29,1380.75,84.91,98.11,26,0,0,615.0459611415863,15
12,Training,1281.92,2.66,1644.3,76.73,95.6,25,0,1,621.5332534313202,18
