Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,7003.58,13.71,7114.36,0.0,0.0,185,0,0,77.98853778839111,1
2,Outlier,5887.72,12.61,5930.13,0.0,0.0,12,0,0,4.8212316036224365,1
3,Outlier,7102.12,18.78,7107.72,0.0,0.0,12,0,0,4.367357015609741,1
4,Outlier,9688.13,25.30,9990.91,0.0,0.0,12,0,0,4.8389036655426025,1
5,Outlier,10164.14,27.13,10187.6,0.0,0.0,6,3,3,60.44461536407471,10
6,Outlier,7609.87,19.43,7708.18,0.0,0.0,12,0,0,162.34988021850586,10
7,Outlier,7444.87,18.99,7566.44,0.0,0.0,12,0,0,153.5370810031891,10
8,Outlier,7692.19,20.60,7835.96,0.0,0.0,12,0,0,144.8270275592804,10
9,Outlier,7882.8,21.12,8015.28,0.0,0.0,12,0,0,148.97272658348083,10
10,Outlier,7882.8,21.12,8015.28,0.0,0.0,12,0,0,163.79491353034973,10
11,Outlier,8069.37,20.27,8169.06,0.0,0.0,12,0,0,162.64534306526184,10
12,Outlier,8134.45,21.80,8249.77,0.0,0.0,12,0,0,182.38232111930847,10
13,Outlier,8367.41,22.43,8466.95,0.0,0.0,12,0,0,177.98075795173645,10
14,Outlier,8023.87,21.50,8141.82,0.0,0.0,12,0,0,174.863290309906,10
15,Outlier,7973.43,21.37,8094.59,0.0,0.0,12,0,0,158.1693775653839,10
16,Outlier,7696.58,20.63,7848.53,0.0,0.0,12,0,0,179.5169916152954,10
17,Outlier,7607.99,20.39,7768.22,0.0,0.0,12,0,0,174.6856849193573,10
18,Outlier,7712.0,20.67,7862.63,0.0,0.0,12,0,0,164.7927942276001,10
19,Outlier,7935.65,21.27,8066.54,0.0,0.0,12,0,0,165.19946551322937,10
20,Outlier,8036.23,21.54,8160.93,0.0,0.0,12,0,0,165.05490899085999,10
21,Outlier,8629.5,23.14,8708.65,0.0,0.0,11,0,1,169.3841986656189,13
22,Outlier,5964.53,14.35,6333.21,0.0,0.0,12,0,0,210.49926853179932,13
