Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1189.1,2.28,1592.45,81.7,94.77,130,4,0,53.47571563720703,1
2,Training,1139.59,2.20,1465.5,81.05,93.46,4,0,0,1.4676895141601562,1
3,Training,1239.4,2.42,1603.17,79.74,91.5,4,0,0,1.389570951461792,1
4,Training,899.32,1.76,1322.02,94.77,95.42,2,1,1,5.776280164718628,4
5,Training,986.49,1.98,1583.19,92.81,92.81,3,1,0,1.446324348449707,4
6,Training,1054.34,2.16,1710.95,89.54,90.85,4,0,0,1.266822099685669,4
7,Training,1060.18,2.18,1688.08,86.27,91.5,4,0,0,1.4323079586029053,4
8,Training,1118.92,2.34,1779.51,83.66,88.89,4,0,0,1.257504940032959,4
9,Training,1173.5,2.49,1872.61,83.01,86.93,4,0,0,1.396794319152832,4
10,Training,1240.7,2.67,1963.65,81.05,84.97,4,0,0,1.383087396621704,4
11,Training,1295.49,2.84,2045.65,79.08,86.27,4,0,0,1.2501883506774902,4
12,Training,1321.52,2.94,2092.86,77.12,84.31,2,2,0,1.5579793453216553,4
13,Training,1350.31,3.04,2108.28,79.08,84.31,4,0,0,1.4307162761688232,4
14,Training,1316.68,3.01,2049.21,77.78,85.62,4,0,0,1.1762425899505615,4
15,Training,1143.99,2.64,1766.83,81.05,88.24,1,3,0,2.5438103675842285,4
16,Training,1208.88,2.84,1871.5,79.74,89.54,1,3,0,1.8551244735717773,4
17,Training,1311.01,3.13,1998.47,75.82,88.89,4,0,0,1.394873857498169,4
18,Training,1362.18,3.26,2007.53,78.43,86.27,4,0,0,1.3783695697784424,4
19,Training,1417.52,3.41,2037.07,75.16,80.39,4,0,0,1.4533836841583252,4
20,Training,1438.09,3.53,2055.19,70.59,81.7,4,0,0,1.4504754543304443,4
21,Training,1469.86,3.63,2069.93,68.63,79.08,4,0,0,1.4103646278381348,4
22,Training,1420.65,3.53,1984.66,70.59,79.74,4,0,0,1.3200147151947021,4
23,Training,1394.77,3.47,1959.62,69.93,83.01,4,0,0,1.3874032497406006,4
24,Training,1419.33,3.54,1977.17,71.24,84.97,4,0,0,1.238969326019287,4
25,Training,1422.05,3.56,1977.57,71.24,85.62,4,0,0,1.0837435722351074,4
26,Training,1450.95,3.63,2002.7,70.59,84.31,4,0,0,1.0834200382232666,4
27,Training,1614.29,4.04,2211.85,66.01,78.43,4,0,0,1.3531031608581543,4
28,Training,1712.51,4.26,2308.07,62.75,77.12,4,0,0,1.4309031963348389,4
29,Training,1786.46,4.42,2376.85,62.75,75.82,2,1,1,39.22210741043091,6
30,Training,1897.21,4.66,2529.29,60.78,74.51,1,1,2,32.89860415458679,9
31,Training,1869.58,4.60,2520.65,61.44,74.51,0,0,4,81.45686340332031,21
