Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1419.22,2.73,1866.03,71.07,91.19,140,0,0,36.855308532714844,1
2,Training,1564.1,3.06,2067.47,68.55,88.68,3,1,0,1.1459214687347412,1
3,Training,1588.17,3.18,2173.33,69.81,89.31,3,1,0,1.1451597213745117,1
4,Training,1647.05,3.33,2207.61,70.44,83.65,4,0,0,1.0962512493133545,1
5,Training,1516.03,3.04,2045.36,74.84,85.53,4,0,0,1.0390682220458984,1
6,Training,1424.21,2.85,1958.53,76.1,86.79,4,0,0,1.0467150211334229,1
7,Training,1380.89,2.76,1915.23,77.99,87.42,4,0,0,1.0448813438415527,1
8,Training,1370.7,2.76,1895.1,76.73,87.42,4,0,0,1.0451643466949463,1
9,Training,1392.73,2.83,1909.01,74.21,88.05,4,0,0,1.0585010051727295,1
10,Training,1426.14,2.92,1906.97,72.33,88.68,4,0,0,1.0332305431365967,1
11,Training,1383.89,2.86,1862.59,74.21,89.94,4,0,0,1.0550801753997803,1
12,Training,1324.67,2.77,1765.48,78.62,92.45,4,0,0,1.0612196922302246,1
13,Training,1310.54,2.80,1774.24,77.36,91.82,4,0,0,1.0577971935272217,1
14,Training,1316.59,2.87,1785.58,76.1,89.31,4,0,0,1.0518128871917725,1
15,Training,1354.55,2.98,1782.16,74.84,92.45,4,0,0,1.0453391075134277,1
16,Training,1368.74,3.04,1779.7,72.96,92.45,4,0,0,1.1031672954559326,1
17,Training,1319.95,2.95,1720.11,77.99,92.45,4,0,0,1.0493435859680176,1
18,Training,1283.25,2.88,1692.83,79.87,92.45,4,0,0,1.0516424179077148,1
19,Training,1203.77,2.73,1631.89,82.39,93.71,4,0,0,1.0517351627349854,1
20,Training,1199.35,2.76,1620.41,81.13,94.34,4,0,0,1.0503730773925781,1
21,Training,1186.44,2.75,1608.09,81.76,94.34,4,0,0,1.0386505126953125,1
22,Training,1130.56,2.66,1470.33,84.91,94.34,4,0,0,1.0560064315795898,1
23,Training,1128.0,2.66,1466.28,85.53,94.97,4,0,0,1.0606942176818848,1
24,Training,1116.87,2.65,1460.75,85.53,94.97,4,0,0,1.149242639541626,1
25,Training,1123.41,2.68,1463.36,85.53,94.97,4,0,0,1.0590827465057373,1
26,Training,1217.31,2.90,1687.7,84.91,93.71,3,1,0,4.8650221824646,1
27,Training,1343.6,3.19,1887.3,82.39,91.19,4,0,0,1.0491740703582764,1
28,Training,1378.56,3.27,1903.74,79.87,89.94,4,0,0,1.0432355403900146,1
29,Training,1432.78,3.40,1924.17,76.1,89.94,4,0,0,1.0432848930358887,1
30,Training,1409.43,3.35,1865.76,76.1,91.82,4,0,0,1.045804500579834,1
31,Training,1309.17,3.12,1725.52,82.39,93.08,4,0,0,1.0402352809906006,1
32,Training,1267.76,3.04,1682.46,84.91,94.34,4,0,0,1.0351066589355469,1
33,Training,1199.43,2.90,1609.3,86.16,95.6,4,0,0,1.0349681377410889,1
34,Training,1234.59,2.98,1651.86,83.65,94.97,4,0,0,1.139481544494629,1
35,Training,1340.81,3.22,1813.55,79.87,92.45,4,0,0,1.0407254695892334,1
36,Training,1481.92,3.49,2014.39,77.36,90.57,4,0,0,1.0486557483673096,1
37,Training,1573.11,3.67,2070.12,74.21,88.68,4,0,0,1.0553464889526367,1
38,Training,1690.95,3.90,2139.21,69.18,86.79,4,0,0,1.0420191287994385,1
39,Training,1718.2,3.95,2128.53,67.92,85.53,4,0,0,1.0562739372253418,1
40,Training,1693.07,3.90,2098.94,68.55,86.16,4,0,0,1.058337926864624,1
41,Training,1736.6,3.98,2118.04,66.67,85.53,4,0,0,1.042952299118042,1
42,Training,1662.75,3.80,2033.31,68.55,86.79,4,0,0,1.0445733070373535,1
43,Training,1618.62,3.69,1996.73,69.81,88.05,4,0,0,1.052565336227417,1
44,Training,1646.87,3.72,2053.44,68.55,86.16,4,0,0,1.0529963970184326,1
45,Training,1614.07,3.64,2036.73,69.18,86.16,4,0,0,1.1020538806915283,1
46,Training,1572.31,3.54,2008.02,71.07,86.16,4,0,0,1.1556103229522705,1
47,Training,1580.26,3.54,2010.49,70.44,86.16,4,0,0,1.0342981815338135,1
48,Training,1616.4,3.60,2068.53,69.18,84.91,4,0,0,1.0468084812164307,1
49,Training,1587.14,3.52,2042.6,71.07,85.53,4,0,0,1.0587787628173828,1
50,Training,1583.88,3.50,2041.09,70.44,86.16,4,0,0,1.0512890815734863,1
51,Training,1638.94,3.61,2080.19,68.55,84.91,4,0,0,1.033336877822876,1
52,Training,1640.89,3.59,2077.8,67.92,86.16,4,0,0,1.0515856742858887,1
53,Training,1629.74,3.54,2046.64,68.55,85.53,4,0,0,1.0768756866455078,1
54,Training,1623.28,3.51,2036.13,69.18,86.16,4,0,0,1.0707757472991943,1
55,Training,1660.96,3.59,2061.2,64.78,87.42,4,0,0,1.046654224395752,1
56,Training,1742.97,3.75,2142.29,61.01,82.39,4,0,0,1.036830186843872,1
57,Training,1773.0,3.80,2160.21,57.86,81.13,4,0,0,1.0468943119049072,1
58,Training,1760.46,3.77,2145.21,61.01,81.13,4,0,0,1.0430536270141602,1
59,Training,1744.61,3.72,2125.51,61.01,83.02,4,0,0,1.124368667602539,1
60,Training,1694.2,3.59,2073.54,62.26,84.91,4,0,0,1.050039529800415,1
61,Training,1712.21,3.62,2074.94,62.26,84.91,4,0,0,1.055161714553833,1
62,Training,1692.55,3.58,2057.1,63.52,84.91,4,0,0,1.046574354171753,1
63,Training,1616.26,3.39,1982.73,64.78,85.53,4,0,0,1.0472984313964844,1
64,Training,1517.16,3.15,1907.99,69.18,84.91,4,0,0,1.0506608486175537,1
65,Training,1385.51,2.83,1753.83,72.33,89.94,4,0,0,1.1077911853790283,1
66,Training,1351.48,2.75,1724.7,73.58,90.57,4,0,0,1.0445172786712646,1
67,Training,1333.57,2.71,1694.14,74.84,90.57,4,0,0,1.0602214336395264,1
68,Training,1343.63,2.73,1715.13,73.58,89.31,4,0,0,1.0525588989257812,1
69,Training,1392.61,2.84,1773.4,71.07,89.31,4,0,0,1.0656592845916748,1
70,Training,1494.86,3.11,1971.64,69.81,87.42,3,1,0,1.9307653903961182,1
71,Training,1427.31,2.98,1905.8,72.96,89.94,3,1,0,7.672356128692627,1
72,Training,1341.37,2.81,1816.45,76.1,91.82,3,1,0,17.30160093307495,1
73,Training,1379.22,2.86,1798.39,80.5,91.82,3,0,1,22.940151691436768,4
74,Training,1522.59,3.13,2102.73,78.62,89.31,4,0,0,0.2711222171783447,4
75,Training,1629.25,3.33,2267.73,76.1,86.79,4,0,0,0.2694265842437744,4
