Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,2381.75,4.97,3004.66,53.85,73.08,87,0,0,29.838351011276245,1
2,Inferencing,1803.46,3.76,2249.92,53.85,84.62,26,0,0,8.001853942871094,1
3,Inferencing,6805.74,15.86,6989.07,0.0,0.0,26,0,0,8.425024032592773,1
4,Inferencing,9739.97,25.58,9962.91,0.0,0.0,26,0,0,8.08398723602295,1
5,Inferencing,5109.05,14.21,6568.21,38.46,50.0,25,0,1,36.37472629547119,4
6,Inferencing,1981.61,4.88,2432.04,65.38,80.77,26,0,0,8.013334512710571,4
7,Inferencing,1872.45,4.05,2084.94,61.54,80.77,26,0,0,8.194982767105103,4
8,Inferencing,6989.1,13.39,7440.34,11.54,11.54,26,0,0,8.108386993408203,4
9,Inferencing,5461.35,10.63,6504.74,23.08,30.77,26,0,0,8.206057786941528,4
10,Inferencing,3124.6,6.33,3384.52,15.38,42.31,26,0,0,8.220945119857788,4
11,Inferencing,1277.68,2.65,1527.49,76.92,96.15,26,0,0,7.917611122131348,4
12,Inferencing,938.28,1.97,1314.96,84.62,92.31,26,0,0,8.163143396377563,4
13,Inferencing,3512.41,7.85,4578.33,42.31,46.15,26,0,0,8.071873664855957,4
14,Inferencing,5044.54,9.77,5666.29,15.38,23.08,26,0,0,8.33047604560852,4
15,Inferencing,82.65,0.14,82.65,100.0,100.0,26,0,0,8.015865802764893,4
