Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1506.68,2.71,2032.46,77.36,83.96,87,0,0,30.15591597557068,1
2,Training,1441.36,2.76,1908.55,71.7,89.62,30,0,0,9.980919122695923,1
3,Training,1447.27,2.87,1858.65,68.87,88.68,30,0,0,9.909763813018799,1
4,Training,2156.83,4.50,2633.43,47.17,69.81,27,3,0,16.982346296310425,1
5,Training,2077.82,4.74,2547.92,54.72,80.19,30,0,0,9.9723379611969,1
6,Training,2034.07,5.03,2550.16,52.83,74.53,29,1,0,10.218126058578491,1
7,Training,2064.2,5.12,2642.82,58.49,73.58,30,0,0,10.209340810775757,1
8,Training,1537.36,3.83,2016.49,72.64,87.74,29,0,1,40.880085706710815,4
9,Training,981.59,2.30,1286.79,91.51,99.06,28,1,1,53.970571994781494,6
10,Training,1172.55,2.51,1425.2,86.79,96.23,29,0,1,284.7666676044464,9
11,Training,1094.42,2.18,1322.44,89.62,97.17,30,0,0,530.3781518936157,9
12,Training,1163.19,2.31,1398.81,84.91,97.17,30,0,0,577.3526995182037,9
13,Training,1019.41,2.06,1228.9,91.51,99.06,30,0,0,570.2783455848694,9
14,Training,1013.21,2.18,1398.28,87.74,96.23,30,0,0,538.6434741020203,9
15,Training,1035.42,2.18,1404.28,89.62,93.4,30,0,0,567.7906501293182,9
