Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1723.04,3.54,2223.48,64.62,84.43,188,4,1,72.41889309883118,4
2,Training,1599.65,3.36,2028.07,69.81,86.79,4,0,0,0.5658893585205078,4
3,Training,1615.89,3.45,2045.75,67.45,85.85,4,0,0,0.4581167697906494,4
4,Training,2117.99,4.50,2525.23,51.42,75.94,3,0,1,6.959409475326538,6
5,Training,1635.87,3.56,2064.86,67.45,86.79,4,0,0,25.84933066368103,6
6,Training,1298.27,2.80,1688.15,81.13,92.45,3,0,1,29.971272468566895,9
7,Training,1306.78,2.84,1690.47,77.83,91.98,4,0,0,38.79235553741455,9
8,Training,1279.67,2.82,1662.54,79.72,92.92,4,0,0,38.79948616027832,9
9,Training,1274.76,2.82,1654.38,82.55,93.4,4,0,0,38.706353187561035,9
10,Training,1287.74,2.86,1647.9,82.55,92.92,4,0,0,38.964226961135864,9
11,Training,1253.77,2.80,1617.49,83.49,93.87,4,0,0,38.943304777145386,9
12,Training,1249.87,2.81,1612.99,82.08,92.92,4,0,0,38.759026288986206,9
13,Training,1218.2,2.77,1592.16,83.96,93.4,1,0,3,58.38695001602173,18
14,Training,1250.32,2.85,1631.31,81.6,91.51,4,0,0,77.329922914505,18
15,Training,1249.95,2.85,1611.0,79.72,91.04,4,0,0,77.25773358345032,18
16,Training,1222.0,2.80,1580.15,80.66,92.92,4,0,0,77.37768507003784,18
17,Training,1182.12,2.73,1527.18,81.13,93.87,4,0,0,77.30004477500916,18
18,Training,1153.53,2.67,1495.51,82.55,94.34,4,0,0,77.5759105682373,18
19,Training,1127.67,2.63,1473.01,84.43,94.81,4,0,0,77.67377924919128,18
20,Training,1094.58,2.57,1447.27,84.43,94.81,4,0,0,74.1064682006836,18
21,Training,1102.99,2.58,1443.15,84.43,94.81,4,0,0,74.24440932273865,18
22,Training,1136.49,2.66,1535.28,85.85,91.98,4,0,0,74.28172063827515,18
