Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1222.22,2.33,1649.53,80.5,93.08,139,1,0,5045.081773757935,1
2,Training,1303.61,2.69,1823.26,76.73,87.42,24,7,1,33.42343854904175,4
3,Training,918.81,2.00,1259.79,91.82,96.86,28,3,1,78.39215207099915,6
4,Training,971.12,2.29,1338.15,89.31,96.86,31,1,0,19.172014713287354,4
5,Training,957.54,2.33,1258.82,89.31,97.48,32,0,0,8.475034236907959,4
6,Training,911.76,2.22,1199.98,90.57,97.48,32,0,0,8.457857370376587,4
7,Training,1024.1,2.42,1325.78,89.31,96.86,32,0,0,8.34499192237854,4
8,Training,981.5,2.25,1314.86,87.42,96.23,32,0,0,8.512718200683594,4
9,Training,913.52,2.04,1248.28,88.68,96.23,32,0,0,8.36613130569458,4
10,Training,840.13,1.77,1108.61,93.71,98.74,32,0,0,8.476612567901611,4
11,Training,715.74,1.45,963.07,94.34,100.0,32,0,0,8.380934238433838,4
12,Training,724.26,1.50,1004.53,94.34,98.74,32,0,0,8.57489824295044,4
