Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
25,Training,1307.58,3.26,1692.94,76.47,89.54,4,0,0,1.7519631385803223,4
26,Training,1243.47,3.06,1632.96,76.47,93.46,4,0,0,1.8068132400512695,4
27,Training,1221.73,2.99,1672.62,81.7,92.16,4,0,0,1.8324832916259766,4
28,Training,1244.21,3.03,1661.43,83.01,92.16,4,0,0,1.7734947204589844,4
29,Training,1213.66,2.96,1612.0,84.31,92.81,4,0,0,1.7675886154174805,4
30,Training,1188.44,2.91,1568.12,84.31,94.12,4,0,0,1.763242483139038,4
31,Training,1137.35,2.79,1492.59,85.62,94.77,4,0,0,1.7862660884857178,4
32,Training,1071.51,2.63,1366.99,88.24,96.08,4,0,0,1.8088347911834717,4
33,Training,1058.02,2.60,1335.71,86.93,96.73,4,0,0,1.7592451572418213,4
34,Training,1031.29,2.53,1298.29,88.24,97.39,4,0,0,1.759514331817627,4
35,Training,1106.4,2.71,1444.47,84.97,96.08,4,0,0,1.7961359024047852,4
36,Training,1251.08,3.01,1696.79,79.74,94.12,4,0,0,1.8070552349090576,4
37,Training,1328.77,3.17,1670.24,77.12,92.81,4,0,0,1.7471611499786377,4
38,Training,1371.96,3.27,1699.71,76.47,94.12,4,0,0,1.7935404777526855,4
39,Training,1341.86,3.19,1638.09,80.39,94.77,4,0,0,1.8853325843811035,4
40,Training,1341.84,3.17,1605.42,81.05,94.77,4,0,0,1.777010440826416,4
41,Training,1344.09,3.15,1600.82,80.39,96.08,4,0,0,1.7919769287109375,4
42,Training,1258.82,2.94,1513.44,81.05,96.73,4,0,0,1.7727723121643066,4
43,Training,1221.32,2.85,1485.22,81.05,96.73,4,0,0,1.8279459476470947,4
44,Training,1235.52,2.87,1492.84,81.7,96.73,4,0,0,1.731499195098877,4
45,Training,1271.13,2.93,1528.62,77.78,97.39,4,0,0,1.817246675491333,4
46,Training,1221.52,2.81,1474.96,81.05,96.73,4,0,0,1.792027473449707,4
47,Training,1210.24,2.78,1461.14,81.7,97.39,4,0,0,1.8141682147979736,4
48,Training,1200.63,2.76,1447.03,83.66,98.04,4,0,0,1.8669354915618896,4
49,Training,1171.37,2.68,1424.13,84.97,98.04,4,0,0,1.7808897495269775,4
50,Training,1108.53,2.52,1337.06,88.24,98.69,4,0,0,1.7799205780029297,4
51,Training,1051.65,2.36,1270.27,90.2,99.35,4,0,0,1.821441650390625,4
52,Training,1021.74,2.27,1238.45,91.5,99.35,4,0,0,1.774857759475708,4
53,Training,984.95,2.16,1214.25,92.81,99.35,4,0,0,1.8459930419921875,4
54,Training,1021.2,2.23,1251.84,91.5,99.35,4,0,0,1.8491177558898926,4
55,Training,988.81,2.13,1219.27,92.16,99.35,4,0,0,1.8036761283874512,4
56,Training,994.88,2.11,1227.27,92.81,99.35,4,0,0,1.9057376384735107,4
57,Training,980.57,2.08,1214.62,92.81,99.35,4,0,0,1.781524658203125,4
58,Training,977.34,2.06,1208.93,92.81,99.35,4,0,0,1.8142645359039307,4
59,Training,976.85,2.04,1203.1,93.46,99.35,4,0,0,1.8545551300048828,4
60,Training,936.46,1.93,1174.8,92.16,99.35,4,0,0,1.7755050659179688,4
61,Training,925.07,1.90,1165.75,92.81,99.35,4,0,0,1.8025009632110596,4
62,Training,926.82,1.90,1163.29,92.81,99.35,4,0,0,1.8155312538146973,4
63,Training,949.15,1.93,1177.33,92.16,99.35,4,0,0,1.796778917312622,4
64,Training,944.78,1.92,1169.92,92.16,99.35,4,0,0,1.7660200595855713,4
65,Training,909.1,1.84,1122.64,92.81,99.35,4,0,0,1.8271877765655518,4
66,Training,871.9,1.78,1082.04,94.77,100.0,4,0,0,1.8013601303100586,4
67,Training,887.44,1.80,1088.37,95.42,100.0,4,0,0,1.8022422790527344,4
68,Training,866.09,1.76,1070.46,96.73,100.0,4,0,0,1.90456223487854,4
69,Training,852.42,1.73,1057.6,96.73,100.0,4,0,0,1.7786548137664795,4
70,Training,886.81,1.80,1109.52,94.77,98.69,4,0,0,1.8160462379455566,4
71,Training,867.8,1.76,1095.53,94.12,98.69,4,0,0,1.8103797435760498,4
72,Training,851.46,1.73,1077.52,94.12,99.35,4,0,0,1.799083948135376,4
73,Training,892.4,1.82,1101.17,93.46,100.0,4,0,0,1.806243896484375,4
74,Training,908.56,1.85,1115.59,92.16,100.0,4,0,0,1.7834248542785645,4
75,Training,893.99,1.81,1108.06,92.16,100.0,4,0,0,1.777937412261963,4
76,Training,894.21,1.82,1106.23,92.16,100.0,4,0,0,1.8171334266662598,4
77,Training,863.02,1.75,1076.67,92.81,100.0,4,0,0,1.7776670455932617,4
78,Training,820.98,1.68,1016.0,96.08,100.0,4,0,0,1.822030782699585,4
