Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1379.74,2.47,1670.13,70.59,96.08,82,1,0,23.93599796295166,1
2,Training,1316.37,2.38,1560.59,75.49,99.02,4,0,0,1.3726801872253418,1
3,Training,1308.44,2.38,1544.13,75.49,100.0,4,0,0,1.4771223068237305,1
4,Training,1320.52,2.41,1568.46,71.57,96.08,4,0,0,1.4337444305419922,1
5,Training,1380.72,2.57,1715.32,77.45,93.14,4,0,0,1.478522777557373,1
6,Training,1530.27,2.89,2070.33,74.51,89.22,2,2,0,1.5035998821258545,1
7,Training,1591.81,3.01,2120.16,71.57,79.41,4,0,0,1.6548089981079102,1
8,Training,1669.7,3.18,2201.12,67.65,79.41,4,0,0,1.5758278369903564,1
9,Training,1649.11,3.14,2096.2,65.69,85.29,4,0,0,1.6064867973327637,1
10,Training,1557.44,2.98,1989.04,68.63,88.24,4,0,0,1.6112909317016602,1
11,Training,1437.31,2.75,1831.22,72.55,89.22,4,0,0,1.5895743370056152,1
12,Training,1280.67,2.47,1640.84,81.37,92.16,4,0,0,1.6196343898773193,1
13,Training,1131.85,2.19,1468.24,84.31,95.1,4,0,0,1.6003391742706299,1
14,Training,1067.8,2.09,1412.84,86.27,95.1,4,0,0,1.7019109725952148,1
15,Training,1058.56,2.08,1422.32,85.29,94.12,4,0,0,1.6122751235961914,1
16,Training,1196.88,2.38,1682.59,82.35,91.18,4,0,0,1.5990841388702393,1
17,Training,1399.23,2.87,1979.07,78.43,88.24,4,0,0,1.6277556419372559,1
18,Training,1346.63,2.78,1747.65,81.37,91.18,4,0,0,1.6680324077606201,1
19,Training,1102.03,2.29,1384.95,88.24,96.08,4,0,0,1.6048033237457275,1
20,Training,1045.22,2.18,1359.72,89.22,96.08,4,0,0,1.6293177604675293,1
21,Training,967.99,2.05,1273.42,90.2,96.08,4,0,0,1.6093602180480957,1
22,Training,912.01,1.93,1159.16,93.14,98.04,4,0,0,1.694561243057251,1
23,Training,934.64,2.00,1165.3,93.14,99.02,4,0,0,1.6279377937316895,1
24,Training,870.34,1.88,1100.79,93.14,99.02,4,0,0,1.6004917621612549,1
25,Training,932.3,2.05,1194.56,90.2,98.04,4,0,0,1.5939786434173584,1
26,Training,955.09,2.14,1216.62,89.22,98.04,4,0,0,1.6407785415649414,1
27,Training,997.4,2.30,1338.81,87.25,96.08,4,0,0,1.626633882522583,1
28,Training,999.98,2.31,1327.52,89.22,97.06,4,0,0,1.5984671115875244,1
29,Training,941.99,2.23,1268.08,89.22,97.06,4,0,0,1.6552090644836426,1
30,Training,916.63,2.18,1244.02,90.2,97.06,4,0,0,1.6446900367736816,1
31,Training,820.95,1.93,1070.75,91.18,99.02,4,0,0,1.6516368389129639,1
32,Training,830.18,1.99,1084.89,92.16,99.02,4,0,0,1.6466705799102783,1
33,Training,906.06,2.24,1195.93,90.2,97.06,4,0,0,1.6094787120819092,1
34,Training,956.18,2.39,1217.95,89.22,98.04,4,0,0,1.7367441654205322,1
35,Training,920.27,2.32,1177.68,89.22,98.04,4,0,0,1.7200911045074463,1
36,Training,1008.98,2.56,1299.84,87.25,97.06,4,0,0,1.647322654724121,1
37,Training,1069.7,2.74,1374.6,85.29,95.1,4,0,0,1.7125616073608398,1
38,Training,1056.68,2.71,1340.62,86.27,96.08,4,0,0,1.6887149810791016,1
39,Training,1083.17,2.77,1357.36,86.27,95.1,4,0,0,1.6358129978179932,1
40,Training,1156.46,2.96,1472.78,84.31,94.12,4,0,0,1.6570544242858887,1
41,Training,1150.33,2.92,1445.62,84.31,93.14,4,0,0,1.6274585723876953,1
42,Training,1113.2,2.84,1398.28,86.27,97.06,4,0,0,1.7122042179107666,1
43,Training,1067.66,2.73,1332.42,87.25,98.04,4,0,0,1.6674778461456299,1
44,Training,1057.66,2.70,1321.45,88.24,98.04,4,0,0,1.6746339797973633,1
45,Training,1026.46,2.62,1300.63,88.24,98.04,4,0,0,1.6376452445983887,1
46,Training,978.5,2.49,1248.32,90.2,97.06,4,0,0,1.640744924545288,1
47,Training,955.0,2.43,1228.01,92.16,97.06,4,0,0,1.6984829902648926,1
48,Training,975.72,2.47,1230.15,92.16,97.06,4,0,0,1.6206109523773193,1
49,Training,1060.46,2.64,1328.54,88.24,98.04,4,0,0,1.6920077800750732,1
50,Training,1171.54,2.87,1462.33,83.33,96.08,4,0,0,1.6799981594085693,1
51,Training,1158.83,2.81,1433.84,84.31,97.06,4,0,0,1.6017394065856934,1
52,Training,1266.95,3.03,1582.78,78.43,94.12,4,0,0,1.600597858428955,1
53,Training,1182.11,2.78,1452.85,82.35,96.08,4,0,0,1.6303815841674805,1
54,Training,1208.26,2.80,1483.01,82.35,95.1,4,0,0,1.6322779655456543,1
55,Training,1172.08,2.69,1456.13,84.31,97.06,4,0,0,1.6549291610717773,1
56,Training,1169.45,2.64,1448.51,83.33,97.06,4,0,0,1.6483924388885498,1
57,Training,1119.42,2.48,1398.57,83.33,97.06,4,0,0,1.6485564708709717,1
58,Training,1124.33,2.46,1394.86,83.33,97.06,4,0,0,1.6655409336090088,1
59,Training,1120.76,2.44,1374.34,87.25,97.06,4,0,0,1.6412546634674072,1
60,Training,1117.31,2.38,1387.03,84.31,95.1,4,0,0,1.6234753131866455,1
61,Training,1114.16,2.34,1381.11,87.25,96.08,4,0,0,1.6179635524749756,1
62,Training,1076.22,2.24,1356.14,86.27,96.08,4,0,0,1.6564233303070068,1
63,Training,1042.75,2.13,1314.92,88.24,96.08,4,0,0,1.6195335388183594,1
64,Training,1036.9,2.10,1312.44,88.24,96.08,4,0,0,1.3156733512878418,1
65,Training,1051.92,2.11,1319.68,87.25,96.08,4,0,0,1.5906550884246826,1
66,Training,968.31,1.96,1175.39,91.18,99.02,4,0,0,1.662092685699463,1
67,Training,928.1,1.87,1119.09,94.12,100.0,4,0,0,1.6561496257781982,1
68,Training,892.25,1.79,1080.39,95.1,100.0,4,0,0,1.6009783744812012,1
69,Training,860.77,1.72,1051.32,94.12,100.0,4,0,0,1.7139739990234375,1
70,Training,854.76,1.71,1046.9,94.12,100.0,4,0,0,1.739076852798462,1
71,Training,858.72,1.71,1046.77,93.14,100.0,4,0,0,1.6524136066436768,1
72,Training,881.84,1.76,1075.18,93.14,100.0,4,0,0,1.6145691871643066,1
73,Training,905.33,1.81,1107.76,91.18,100.0,4,0,0,1.671250820159912,1
74,Training,922.37,1.84,1123.22,91.18,100.0,4,0,0,1.695434331893921,1
75,Training,941.54,1.89,1171.1,89.22,100.0,4,0,0,1.6205871105194092,1
76,Training,919.25,1.85,1156.41,87.25,100.0,4,0,0,1.649071455001831,1
77,Training,873.54,1.76,1106.27,92.16,100.0,4,0,0,1.624774694442749,1
78,Training,802.98,1.62,1007.13,96.08,100.0,4,0,0,1.619605302810669,1
79,Training,787.53,1.60,977.29,95.1,100.0,4,0,0,1.66353178024292,1
80,Training,735.52,1.49,927.67,95.1,100.0,4,0,0,1.6417832374572754,1
81,Training,710.91,1.45,884.89,97.06,100.0,4,0,0,1.628253698348999,1
82,Training,776.59,1.58,1008.84,93.14,99.02,4,0,0,1.7459676265716553,1
83,Training,862.17,1.77,1164.42,89.22,97.06,4,0,0,1.6338169574737549,1
84,Training,836.65,1.74,1154.14,88.24,97.06,4,0,0,1.722416639328003,1
85,Training,841.71,1.76,1133.27,90.2,97.06,4,0,0,1.6279881000518799,1
86,Training,850.87,1.79,1123.46,90.2,98.04,4,0,0,1.6649096012115479,1
87,Training,873.84,1.84,1153.18,90.2,98.04,4,0,0,1.5761208534240723,1
88,Training,862.64,1.81,1113.2,92.16,98.04,4,0,0,1.6195085048675537,1
89,Training,848.86,1.78,1095.86,93.14,99.02,4,0,0,1.6748745441436768,1
90,Training,808.71,1.70,1047.08,94.12,99.02,4,0,0,1.570636510848999,1
91,Training,792.12,1.67,1020.64,95.1,99.02,4,0,0,1.5211992263793945,1
92,Training,863.8,1.82,1130.32,91.18,97.06,4,0,0,1.46787691116333,1
