Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,3704.45,7.56,3844.05,0.0,25.0,82,1,0,23.93599796295166,1
2,Outlier,4144.54,7.98,4266.35,0.0,0.0,4,0,0,1.3726801872253418,1
3,Outlier,3942.4,7.69,4056.54,0.0,25.0,4,0,0,1.4771223068237305,1
4,Outlier,4769.54,9.71,4777.21,0.0,0.0,4,0,0,1.4337444305419922,1
5,Outlier,8144.6,17.77,8159.1,0.0,0.0,4,0,0,1.478522777557373,1
6,Outlier,7652.82,16.70,7669.98,0.0,0.0,2,2,0,1.5035998821258545,1
7,Outlier,7129.87,15.56,7150.12,0.0,0.0,4,0,0,1.6548089981079102,1
8,Outlier,6785.36,14.81,6810.15,0.0,0.0,4,0,0,1.5758278369903564,1
9,Outlier,6194.16,13.52,6223.75,0.0,0.0,4,0,0,1.6064867973327637,1
10,Outlier,5909.1,12.90,5944.48,0.0,0.0,4,0,0,1.6112909317016602,1
11,Outlier,5543.17,12.15,5572.86,0.0,0.0,4,0,0,1.5895743370056152,1
12,Outlier,5221.1,11.44,5242.53,0.0,0.0,4,0,0,1.6196343898773193,1
13,Outlier,5106.14,11.19,5126.77,0.0,0.0,4,0,0,1.6003391742706299,1
14,Outlier,5045.92,10.74,5065.31,0.0,0.0,4,0,0,1.7019109725952148,1
15,Outlier,4975.6,10.58,4989.39,0.0,0.0,4,0,0,1.6122751235961914,1
16,Outlier,7684.47,18.57,7721.77,0.0,0.0,4,0,0,1.5990841388702393,1
17,Outlier,6991.31,17.02,7009.01,0.0,0.0,4,0,0,1.6277556419372559,1
18,Outlier,5090.29,12.40,5147.96,0.0,0.0,4,0,0,1.6680324077606201,1
19,Outlier,5199.49,11.78,5209.44,0.0,0.0,4,0,0,1.6048033237457275,1
20,Outlier,5266.97,12.18,5278.63,0.0,0.0,4,0,0,1.6293177604675293,1
21,Outlier,5122.17,11.62,5127.11,0.0,0.0,4,0,0,1.6093602180480957,1
22,Outlier,4898.05,11.40,4901.52,0.0,0.0,4,0,0,1.694561243057251,1
23,Outlier,4808.64,11.18,4811.63,0.0,0.0,4,0,0,1.6279377937316895,1
24,Outlier,4738.28,11.03,4741.28,0.0,0.0,4,0,0,1.6004917621612549,1
25,Outlier,4617.9,10.75,4620.42,0.0,0.0,4,0,0,1.5939786434173584,1
26,Outlier,4700.01,10.93,4701.65,0.0,0.0,4,0,0,1.6407785415649414,1
27,Outlier,4898.4,11.37,4902.45,0.0,0.0,4,0,0,1.626633882522583,1
28,Outlier,4673.91,11.46,4674.9,0.0,0.0,4,0,0,1.5984671115875244,1
29,Outlier,4740.04,11.02,4741.69,0.0,0.0,4,0,0,1.6552090644836426,1
30,Outlier,4713.1,10.96,4714.49,0.0,0.0,4,0,0,1.6446900367736816,1
31,Outlier,4533.42,12.00,4538.3,0.0,0.0,4,0,0,1.6516368389129639,1
32,Outlier,4485.88,11.84,4498.37,0.0,0.0,4,0,0,1.6466705799102783,1
33,Outlier,4378.85,11.05,4397.36,0.0,0.0,4,0,0,1.6094787120819092,1
34,Outlier,4323.09,10.90,4343.09,0.0,0.0,4,0,0,1.7367441654205322,1
35,Outlier,4278.7,10.80,4297.8,0.0,0.0,4,0,0,1.7200911045074463,1
36,Outlier,4210.33,10.74,4218.78,0.0,0.0,4,0,0,1.647322654724121,1
37,Outlier,4033.57,10.34,4045.21,0.0,0.0,4,0,0,1.7125616073608398,1
38,Outlier,3966.02,10.36,3979.52,0.0,0.0,4,0,0,1.6887149810791016,1
39,Outlier,3948.21,10.43,3957.1,0.0,0.0,4,0,0,1.6358129978179932,1
40,Outlier,4853.63,10.86,4915.88,0.0,0.0,4,0,0,1.6570544242858887,1
41,Outlier,5108.35,11.28,5180.2,0.0,0.0,4,0,0,1.6274585723876953,1
42,Outlier,4964.34,11.10,5034.07,0.0,0.0,4,0,0,1.7122042179107666,1
43,Outlier,4950.73,10.95,5024.65,0.0,0.0,4,0,0,1.6674778461456299,1
44,Outlier,4996.79,11.05,5069.78,0.0,0.0,4,0,0,1.6746339797973633,1
45,Outlier,5041.65,11.15,5113.66,0.0,0.0,4,0,0,1.6376452445983887,1
46,Outlier,5152.56,11.39,5222.6,0.0,0.0,4,0,0,1.640744924545288,1
47,Outlier,5180.16,11.45,5249.58,0.0,0.0,4,0,0,1.6984829902648926,1
48,Outlier,5139.71,11.36,5209.4,0.0,0.0,4,0,0,1.6206109523773193,1
49,Outlier,5031.42,11.13,5102.84,0.0,0.0,4,0,0,1.6920077800750732,1
50,Outlier,5022.22,10.62,5083.92,0.0,0.0,4,0,0,1.6799981594085693,1
51,Outlier,5066.19,11.22,5140.82,0.0,0.0,4,0,0,1.6017394065856934,1
52,Outlier,5388.58,10.88,5409.92,0.0,0.0,4,0,0,1.600597858428955,1
53,Outlier,5336.71,10.78,5358.93,0.0,0.0,4,0,0,1.6303815841674805,1
54,Outlier,5185.02,10.50,5221.93,0.0,0.0,4,0,0,1.6322779655456543,1
55,Outlier,5179.27,10.51,5231.79,0.0,0.0,4,0,0,1.6549291610717773,1
56,Outlier,5155.01,11.10,5227.65,0.0,0.0,4,0,0,1.6483924388885498,1
57,Outlier,5389.63,11.95,5473.17,0.0,0.0,4,0,0,1.6485564708709717,1
58,Outlier,5421.56,12.02,5505.28,0.0,0.0,4,0,0,1.6655409336090088,1
59,Outlier,5434.43,12.04,5517.27,0.0,0.0,4,0,0,1.6412546634674072,1
60,Outlier,5273.15,11.68,5356.19,0.0,0.0,4,0,0,1.6234753131866455,1
61,Outlier,5514.82,12.22,5595.37,0.0,0.0,4,0,0,1.6179635524749756,1
62,Outlier,5535.01,12.26,5615.43,0.0,0.0,4,0,0,1.6564233303070068,1
63,Outlier,5127.47,11.35,5209.14,0.0,0.0,4,0,0,1.6195335388183594,1
64,Outlier,5036.72,11.15,5119.37,0.0,0.0,4,0,0,1.3156733512878418,1
65,Outlier,4666.41,10.32,4753.03,0.0,0.0,4,0,0,1.5906550884246826,1
66,Outlier,3640.42,6.95,3641.86,0.0,0.0,4,0,0,1.662092685699463,1
67,Outlier,3457.26,6.49,3464.39,0.0,0.0,4,0,0,1.6561496257781982,1
68,Outlier,3461.51,6.50,3466.77,0.0,0.0,4,0,0,1.6009783744812012,1
69,Outlier,3444.17,6.47,3446.72,0.0,0.0,4,0,0,1.7139739990234375,1
70,Outlier,3433.54,6.45,3435.67,0.0,0.0,4,0,0,1.739076852798462,1
71,Outlier,3444.93,6.47,3447.31,0.0,0.0,4,0,0,1.6524136066436768,1
