Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1506.68,2.71,2032.46,77.36,83.96,87,0,0,22.758199453353882,1
2,Training,1331.41,2.46,1824.13,80.19,88.68,16,0,0,4.045607089996338,1
3,Training,1415.28,2.70,1894.84,72.64,88.68,16,0,0,4.40935206413269,1
4,Training,1421.5,2.73,1903.45,73.58,88.68,16,0,0,4.8906331062316895,1
5,Training,1427.28,2.79,1824.39,70.75,90.57,16,0,0,4.658675193786621,1
6,Training,1008.37,2.04,1442.11,86.79,92.45,12,2,2,69.36325550079346,6
7,Training,1445.03,3.15,2219.3,80.19,85.85,14,2,0,6.322760343551636,4
8,Training,1169.49,2.61,1779.69,80.19,90.57,14,2,0,9.869701623916626,4
9,Training,1326.02,3.10,1991.97,83.02,85.85,16,0,0,6.294023275375366,4
10,Training,1566.42,3.84,2270.21,73.58,84.91,14,2,0,8.155568838119507,4
11,Training,1756.8,4.37,2464.73,64.15,72.64,16,0,0,6.325037717819214,4
12,Training,1722.18,4.37,2248.53,61.32,76.42,13,1,2,53.51069211959839,9
13,Training,1821.2,4.68,2287.69,60.38,76.42,16,0,0,268.0311858654022,9
14,Training,1608.7,4.21,1973.48,66.98,84.91,15,0,1,271.1947753429413,12
15,Training,1515.82,3.97,1909.65,69.81,85.85,16,0,0,253.1480302810669,9
16,Training,1517.04,3.96,1906.14,68.87,86.79,16,0,0,252.06319546699524,9
17,Training,1650.6,4.21,2021.02,65.09,83.96,16,0,0,251.48416352272034,9
18,Training,1674.68,4.19,2031.58,65.09,84.91,16,0,0,252.887877702713,9
19,Training,1478.58,3.49,1805.51,72.64,91.51,16,0,0,251.96929359436035,9
20,Training,1357.84,3.06,1691.87,78.3,93.4,16,0,0,251.55752086639404,9
21,Training,1216.21,2.57,1548.46,85.85,95.28,16,0,0,252.2045295238495,9
22,Training,1141.75,2.33,1504.9,85.85,95.28,16,0,0,251.89698791503906,9
23,Training,1132.02,2.26,1425.53,85.85,95.28,16,0,0,249.4556543827057,9
24,Training,1087.6,2.16,1392.27,83.96,97.17,16,0,0,223.77663922309875,9
25,Training,1086.49,2.15,1380.61,85.85,97.17,16,0,0,224.16884636878967,9
26,Training,1028.32,2.04,1325.01,86.79,97.17,16,0,0,202.46223330497742,9
27,Training,912.61,1.84,1164.17,89.62,97.17,16,0,0,195.0169768333435,9
28,Training,902.95,1.85,1140.47,93.4,100.0,16,0,0,195.2754089832306,9
29,Training,1032.62,2.22,1402.61,86.79,97.17,16,0,0,197.05311846733093,9
30,Training,999.88,2.15,1357.15,92.45,96.23,16,0,0,196.3561429977417,9
31,Training,840.49,1.80,1224.04,93.4,96.23,16,0,0,196.39507174491882,9
