Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,4037.82,9.64,4471.47,25.0,25.0,142,0,0,52.9879937171936,1
2,Inferencing,1270.86,2.84,1562.29,75.0,91.67,12,0,0,4.223998785018921,1
3,Inferencing,1996.2,5.01,2268.61,50.0,83.33,12,0,0,4.3033037185668945,1
4,Inferencing,1525.53,4.05,2019.45,83.33,91.67,12,0,0,4.24109959602356,1
5,Inferencing,3132.7,8.85,3182.13,0.0,41.67,12,0,0,4.2131102085113525,1
6,Inferencing,887.89,2.41,1094.63,100.0,100.0,12,0,0,4.556179761886597,1
7,Inferencing,1348.18,3.75,1643.92,66.67,100.0,12,0,0,3.995997190475464,1
8,Inferencing,907.18,2.42,1157.04,100.0,100.0,12,0,0,4.556907653808594,1
9,Inferencing,4226.12,9.34,4571.15,16.67,16.67,12,0,0,4.143248558044434,1
10,Inferencing,888.72,1.87,1039.46,91.67,100.0,12,0,0,4.392313003540039,1
11,Inferencing,752.77,1.65,951.5,100.0,100.0,12,0,0,4.271851539611816,1
12,Inferencing,2587.96,5.13,2929.54,50.0,58.33,12,0,0,4.618234157562256,1
13,Inferencing,1489.53,2.78,2045.62,66.67,83.33,12,0,0,4.2329161167144775,1
14,Inferencing,1171.47,2.18,1544.0,83.33,91.67,12,0,0,4.468549489974976,1
15,Inferencing,1716.24,3.39,2171.98,58.33,83.33,12,0,0,4.281183242797852,1
16,Inferencing,924.17,1.82,1213.46,91.67,100.0,12,0,0,4.533411026000977,1
17,Inferencing,775.65,1.58,958.52,100.0,100.0,12,0,0,4.211747407913208,1
18,Inferencing,648.37,1.34,779.5,100.0,100.0,12,0,0,4.846264362335205,1
19,Inferencing,1929.74,3.90,1990.31,41.67,100.0,12,0,0,4.176919221878052,1
20,Inferencing,451.05,0.96,620.77,100.0,100.0,12,0,0,4.365308523178101,1
21,Inferencing,1377.52,2.93,1561.63,75.0,100.0,12,0,0,4.0782341957092285,1
22,Inferencing,1901.35,3.92,2357.49,58.33,66.67,12,0,0,4.283230304718018,1
23,Inferencing,1396.79,3.23,1724.0,75.0,91.67,12,0,0,4.464866399765015,1
24,Inferencing,929.5,2.10,1140.56,91.67,100.0,12,0,0,4.2339231967926025,1
25,Inferencing,815.12,1.59,1031.53,91.67,100.0,12,0,0,4.613406419754028,1
26,Inferencing,1141.99,2.11,1397.44,91.67,91.67,12,0,0,4.234449863433838,1
