Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Training,1600.09,2.89,1956.7,69.61,90.2,83,0,0,28.934146642684937,1
2,Training,1632.16,3.01,1995.19,64.71,87.25,12,0,0,4.739692687988281,1
3,Training,1929.71,3.65,2475.97,60.78,75.49,11,1,0,4.700347661972046,1
4,Training,1917.75,3.65,2340.24,55.88,73.53,12,0,0,5.096168041229248,1
5,Training,1789.56,3.48,2260.15,63.73,77.45,12,0,0,5.4436562061309814,1
6,Training,1539.33,3.11,2048.33,75.49,89.22,10,2,0,32.82533359527588,1
7,Training,1186.0,2.44,1657.47,81.37,94.12,12,0,0,6.917363882064819,1
8,Training,1068.64,2.30,1386.23,85.29,96.08,12,0,0,6.752894639968872,1
9,Training,1042.57,2.34,1386.76,84.31,94.12,12,0,0,5.796064615249634,1
10,Training,1259.23,2.96,1602.52,73.53,94.12,12,0,0,5.868985891342163,1
11,Training,1174.76,2.83,1482.45,79.41,96.08,12,0,0,6.189067602157593,1
12,Training,1339.51,3.35,1633.16,70.59,95.1,12,0,0,6.670500040054321,1
13,Training,1351.72,3.44,1619.34,73.53,96.08,12,0,0,6.072249889373779,1
14,Training,1509.32,3.83,1870.99,74.51,92.16,11,1,0,37.0335373878479,1
15,Training,1788.79,4.49,2194.55,62.75,82.35,5,7,0,7.869136095046997,1
16,Training,1649.13,4.15,1914.8,66.67,90.2,12,0,0,6.64792799949646,1
17,Training,1568.36,3.95,1898.48,71.57,87.25,12,0,0,6.420430421829224,1
18,Training,2071.81,4.88,2463.67,50.0,80.39,12,0,0,6.26610255241394,1
19,Training,2164.1,4.81,2510.51,50.0,74.51,12,0,0,6.292626857757568,1
20,Training,1787.49,3.94,2127.36,62.75,86.27,12,0,0,6.595843553543091,1
21,Training,1694.18,3.58,2037.57,62.75,87.25,12,0,0,7.14472770690918,1
22,Training,1639.6,3.38,1941.74,61.76,90.2,12,0,0,6.3478617668151855,1
23,Training,1335.47,2.69,1606.2,75.49,96.08,12,0,0,6.990030765533447,1
24,Training,1289.36,2.59,1562.46,76.47,98.04,12,0,0,6.956436395645142,1
25,Training,1165.16,2.32,1432.33,82.35,97.06,12,0,0,7.330528974533081,1
26,Training,1032.65,2.06,1264.87,89.22,100.0,12,0,0,6.731397390365601,1
27,Training,886.67,1.80,1096.36,92.16,100.0,12,0,0,6.615189075469971,1
28,Training,920.75,1.89,1133.57,93.14,100.0,12,0,0,7.090330362319946,1
29,Training,1044.61,2.19,1352.83,84.31,96.08,12,0,0,6.26541805267334,1
30,Training,1310.06,2.74,1703.49,81.37,89.22,12,0,0,6.486826658248901,1
31,Training,1200.35,2.51,1629.8,83.33,89.22,12,0,0,6.479860782623291,1
