Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,3562.83,9.93,4055.04,33.33,50.0,186,6,1,92.53262686729431,4
2,Inferencing,1399.37,3.84,1465.61,91.67,100.0,20,0,0,6.685990571975708,4
3,Inferencing,948.15,2.52,1104.19,100.0,100.0,20,0,0,7.089649200439453,4
4,Inferencing,2439.74,6.07,3096.84,50.0,83.33,20,0,0,6.526973724365234,4
5,Inferencing,5365.4,11.55,5448.06,0.0,0.0,20,0,0,7.544856071472168,4
6,Inferencing,1899.58,4.03,2039.77,58.33,91.67,20,0,0,6.276070833206177,4
7,Inferencing,917.17,1.97,1092.29,100.0,100.0,20,0,0,7.344152212142944,4
8,Inferencing,1089.07,2.09,1265.36,91.67,100.0,20,0,0,6.857404947280884,4
9,Inferencing,1140.08,2.13,1320.49,83.33,100.0,20,0,0,7.421478748321533,4
10,Inferencing,1188.79,2.30,1287.04,91.67,100.0,20,0,0,6.765983581542969,4
11,Inferencing,749.93,1.44,979.79,91.67,100.0,20,0,0,7.227734088897705,4
12,Inferencing,825.86,1.68,961.27,91.67,100.0,20,0,0,6.529581785202026,4
13,Inferencing,801.19,1.60,927.67,100.0,100.0,20,0,0,7.282179832458496,4
14,Inferencing,747.82,1.54,900.35,100.0,100.0,20,0,0,6.5882697105407715,4
15,Inferencing,387.93,0.79,456.64,100.0,100.0,20,0,0,7.333691596984863,4
16,Inferencing,444.56,0.95,488.7,100.0,100.0,20,0,0,7.139516592025757,4
17,Inferencing,886.79,1.88,949.54,100.0,100.0,20,0,0,7.016891002655029,4
18,Inferencing,1741.08,3.61,1964.61,58.33,91.67,20,0,0,6.65712308883667,4
19,Inferencing,942.52,2.22,1225.25,91.67,100.0,20,0,0,7.385601758956909,4
20,Inferencing,628.85,1.33,846.42,91.67,100.0,20,0,0,7.125977516174316,4
21,Inferencing,2160.04,4.18,2420.89,33.33,75.0,20,0,0,7.144340753555298,4
22,Inferencing,1427.72,2.63,1640.02,71.43,100.0,20,0,0,6.900643587112427,4
