Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,4600.36,11.04,5053.99,25.0,25.0,139,1,0,42.681063175201416,1
2,Inferencing,2476.79,5.99,2908.2,50.0,50.0,3,1,0,2.876842737197876,1
3,Inferencing,565.71,1.33,625.28,100.0,100.0,3,1,0,1.8534483909606934,1
4,Inferencing,647.95,1.49,719.4,100.0,100.0,3,1,0,2.00999116897583,1
5,Inferencing,1299.04,2.84,1434.14,100.0,100.0,3,1,0,1.653223991394043,1
6,Inferencing,462.48,1.06,490.56,100.0,100.0,3,1,0,3.039490222930908,1
7,Inferencing,1399.21,3.33,1428.74,100.0,100.0,3,1,0,2.066122531890869,1
8,Inferencing,3739.78,9.54,3773.21,0.0,0.0,3,1,0,1.4154834747314453,1
9,Inferencing,2903.38,7.37,2952.7,0.0,50.0,3,1,0,1.133922815322876,1
10,Inferencing,3044.7,7.76,3237.07,25.0,25.0,3,1,0,1.0351698398590088,1
11,Inferencing,1222.66,3.13,1301.08,100.0,100.0,3,1,0,1.0520985126495361,1
12,Inferencing,4934.32,13.95,5008.57,0.0,0.0,3,1,0,1.0373461246490479,1
13,Inferencing,2431.68,6.79,2511.66,25.0,75.0,3,0,1,23.527223110198975,4
14,Inferencing,3249.1,9.21,3294.76,0.0,25.0,4,0,0,0.5972840785980225,4
15,Inferencing,1874.41,5.26,1946.65,50.0,100.0,4,0,0,0.44214296340942383,4
16,Inferencing,1001.15,2.70,1118.58,100.0,100.0,4,0,0,0.2998015880584717,4
17,Inferencing,635.57,1.72,697.98,100.0,100.0,4,0,0,0.6886329650878906,4
18,Inferencing,2115.94,5.86,2347.48,50.0,75.0,4,0,0,1.0008771419525146,4
19,Inferencing,3705.26,10.38,3725.07,0.0,0.0,4,0,0,0.5803868770599365,4
20,Inferencing,1027.5,2.80,1223.35,100.0,100.0,4,0,0,1.059194564819336,4
21,Inferencing,560.9,1.48,654.09,100.0,100.0,4,0,0,1.1204710006713867,4
22,Inferencing,602.7,1.63,640.63,100.0,100.0,4,0,0,1.0531425476074219,4
23,Inferencing,1381.71,3.67,1442.52,100.0,100.0,4,0,0,1.3205997943878174,4
24,Inferencing,2016.12,5.27,2083.48,50.0,100.0,4,0,0,1.0385351181030273,4
25,Inferencing,9042.62,19.88,9234.72,0.0,0.0,4,0,0,1.0438694953918457,4
