Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,7989.29,18.96,8165.05,0.0,0.0,134,0,0,73.79929041862488,1
2,Inferencing,6529.87,14.69,6650.88,0.0,0.0,10,0,2,68.35582971572876,4
3,Inferencing,4779.51,12.14,6550.89,50.0,58.33,12,0,0,5.873629331588745,4
4,Inferencing,11803.76,30.95,11953.07,0.0,0.0,12,0,0,5.983609199523926,4
5,Inferencing,10231.56,28.78,10241.91,0.0,0.0,5,7,0,39.53370809555054,4
6,Inferencing,5179.45,14.08,5218.0,0.0,0.0,5,7,0,16.964276552200317,4
7,Inferencing,3539.37,9.72,3690.38,8.33,41.67,12,0,0,6.005073070526123,4
8,Inferencing,1270.43,3.42,1371.99,91.67,100.0,12,0,0,6.002355575561523,4
9,Inferencing,3902.64,8.58,4989.85,41.67,50.0,12,0,0,5.824973821640015,4
10,Inferencing,575.02,1.22,823.38,91.67,100.0,12,0,0,5.921340227127075,4
11,Inferencing,1034.52,2.27,1257.2,91.67,100.0,12,0,0,5.804291009902954,4
12,Inferencing,5949.79,11.70,6272.68,0.0,16.67,12,0,0,5.616071701049805,4
13,Inferencing,4151.88,7.73,4400.62,0.0,25.0,12,0,0,5.692622900009155,4
14,Inferencing,1353.49,2.52,1736.39,75.0,83.33,12,0,0,5.718423128128052,4
15,Inferencing,1843.7,3.62,2157.14,66.67,75.0,12,0,0,5.630465030670166,4
16,Inferencing,1346.85,2.64,1747.89,66.67,91.67,12,0,0,5.763573408126831,4
17,Inferencing,1013.24,2.05,1167.28,100.0,100.0,12,0,0,5.629942417144775,4
18,Inferencing,1151.35,2.40,1420.46,83.33,100.0,12,0,0,5.441115617752075,4
19,Inferencing,1449.14,2.92,1605.46,83.33,100.0,12,0,0,5.237143516540527,4
20,Inferencing,763.83,1.63,932.85,100.0,100.0,12,0,0,4.979387283325195,4
21,Inferencing,2045.41,4.34,2375.41,41.67,66.67,12,0,0,4.91103720664978,4
22,Inferencing,1989.26,4.10,2239.27,50.0,83.33,12,0,0,4.8228325843811035,4
23,Inferencing,2214.8,5.35,2996.34,58.33,66.67,12,0,0,4.7028748989105225,4
24,Inferencing,1239.28,2.69,1597.52,75.0,91.67,12,0,0,4.581655502319336,4
25,Inferencing,1040.49,2.01,1314.69,91.67,100.0,12,0,0,4.477163553237915,4
26,Inferencing,1667.24,3.05,1982.73,66.67,83.33,12,0,0,4.57236909866333,4
