Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,3581.82,10.09,3637.75,0.0,25.0,185,0,0,60.330461740493774,1
2,Inferencing,2973.78,8.38,2979.28,0.0,50.0,4,0,0,1.3494484424591064,1
3,Inferencing,2290.72,6.23,2325.02,25.0,100.0,4,0,0,1.3546688556671143,1
4,Inferencing,4795.55,13.00,4947.71,0.0,25.0,4,0,0,1.2607474327087402,1
5,Inferencing,4087.84,11.12,4152.71,0.0,0.0,4,0,0,1.2806847095489502,1
6,Inferencing,4291.33,12.03,4310.0,0.0,0.0,4,0,0,1.2965950965881348,1
7,Inferencing,2165.22,5.97,2320.32,50.0,75.0,4,0,0,1.4030883312225342,1
8,Inferencing,1765.24,4.66,1893.08,75.0,100.0,4,0,0,1.4536545276641846,1
9,Inferencing,3719.97,10.07,3756.78,0.0,0.0,4,0,0,1.483055591583252,1
10,Inferencing,2538.66,6.84,2624.99,25.0,50.0,4,0,0,1.5051429271697998,1
11,Inferencing,2322.1,6.14,2368.34,25.0,100.0,4,0,0,1.5181825160980225,1
12,Inferencing,3318.97,7.50,3665.99,25.0,50.0,4,0,0,1.4214510917663574,1
13,Inferencing,1815.41,3.86,2275.16,50.0,75.0,4,0,0,1.4306137561798096,1
14,Inferencing,1605.11,3.47,1911.26,50.0,75.0,4,0,0,1.5545437335968018,1
15,Inferencing,3218.18,6.76,3292.51,0.0,25.0,4,0,0,1.5269598960876465,1
16,Inferencing,2309.46,4.84,2377.49,25.0,75.0,4,0,0,1.530299186706543,1
17,Inferencing,2560.42,5.46,2582.65,0.0,75.0,4,0,0,1.504594087600708,1
18,Inferencing,2129.51,4.64,2181.08,25.0,100.0,4,0,0,1.4883406162261963,1
19,Inferencing,1861.25,4.09,1957.36,50.0,100.0,4,0,0,1.5492825508117676,1
20,Inferencing,2786.15,6.01,2829.99,0.0,50.0,4,0,0,1.5585715770721436,1
21,Inferencing,3755.75,7.71,3876.67,0.0,50.0,4,0,0,1.4927482604980469,1
22,Inferencing,3971.97,7.76,3993.98,0.0,0.0,4,0,0,1.4806647300720215,1
23,Inferencing,1402.22,2.68,1978.61,75.0,75.0,4,0,0,1.47566819190979,1
24,Inferencing,2421.14,4.44,2723.82,50.0,50.0,4,0,0,1.4024510383605957,1
25,Inferencing,762.97,1.42,884.23,100.0,100.0,4,0,0,1.5927529335021973,1
26,Inferencing,866.58,1.65,994.97,100.0,100.0,4,0,0,1.5644104480743408,1
27,Inferencing,1651.78,3.02,1861.24,50.0,100.0,4,0,0,1.3867485523223877,1
28,Inferencing,2284.0,4.35,2310.78,25.0,100.0,4,0,0,1.525075912475586,1
29,Inferencing,2461.6,4.74,2622.25,50.0,75.0,4,0,0,1.464409589767456,1
30,Inferencing,4251.92,8.47,4453.63,0.0,25.0,4,0,0,1.4667887687683105,1
31,Inferencing,2036.9,3.98,2121.97,50.0,100.0,4,0,0,1.5280206203460693,1
32,Inferencing,1662.61,3.25,1918.06,50.0,100.0,4,0,0,1.5505681037902832,1
33,Inferencing,1927.66,3.76,2202.42,50.0,75.0,4,0,0,1.5370898246765137,1
34,Inferencing,2416.83,4.94,2875.21,50.0,50.0,4,0,0,1.3911137580871582,1
35,Inferencing,609.17,1.25,674.66,100.0,100.0,4,0,0,1.553185224533081,1
36,Inferencing,1402.06,2.84,1487.17,75.0,100.0,4,0,0,1.4909274578094482,1
37,Inferencing,1494.45,2.97,1565.65,100.0,100.0,4,0,0,1.5115008354187012,1
38,Inferencing,386.43,0.78,430.67,100.0,100.0,4,0,0,1.4805450439453125,1
39,Inferencing,538.45,1.09,590.32,100.0,100.0,4,0,0,1.5304687023162842,1
40,Inferencing,667.37,1.39,775.83,100.0,100.0,4,0,0,1.4124000072479248,1
41,Inferencing,1186.74,2.48,1227.22,100.0,100.0,4,0,0,1.5876078605651855,1
42,Inferencing,1660.46,3.34,1807.07,50.0,100.0,4,0,0,1.4652340412139893,1
43,Inferencing,640.03,1.29,643.38,100.0,100.0,4,0,0,1.4909772872924805,1
44,Inferencing,947.66,1.96,1168.73,75.0,100.0,4,0,0,1.5811843872070312,1
45,Inferencing,1992.38,4.23,1994.61,50.0,100.0,4,0,0,1.603654146194458,1
46,Inferencing,480.07,1.03,652.01,100.0,100.0,4,0,0,1.4958608150482178,1
47,Inferencing,579.68,1.24,721.78,100.0,100.0,4,0,0,1.4357695579528809,1
48,Inferencing,1449.48,3.12,1477.42,100.0,100.0,4,0,0,1.4047229290008545,1
49,Inferencing,616.98,1.31,698.61,100.0,100.0,4,0,0,1.6438148021697998,1
50,Inferencing,1398.05,2.97,1412.67,100.0,100.0,4,0,0,1.5019607543945312,1
51,Inferencing,1297.5,2.75,1354.91,100.0,100.0,4,0,0,1.4989218711853027,1
52,Inferencing,1111.35,2.30,1244.3,75.0,100.0,4,0,0,1.5247693061828613,1
53,Inferencing,1492.61,3.04,1638.69,50.0,100.0,4,0,0,1.6243934631347656,1
54,Inferencing,1872.18,4.09,2139.01,25.0,75.0,4,0,0,1.4174296855926514,1
55,Inferencing,769.58,1.74,1050.72,75.0,100.0,4,0,0,1.5091931819915771,1
56,Inferencing,3689.37,9.38,4263.71,25.0,25.0,4,0,0,1.5036580562591553,1
57,Inferencing,2748.6,6.47,2758.03,0.0,100.0,4,0,0,1.5557451248168945,1
58,Inferencing,2631.45,5.96,2633.76,0.0,100.0,4,0,0,1.4921543598175049,1
59,Inferencing,3570.47,7.47,3576.49,0.0,0.0,4,0,0,1.5458672046661377,1
60,Inferencing,3214.54,6.23,3280.12,0.0,50.0,4,0,0,1.5650928020477295,1
61,Inferencing,797.54,1.56,802.29,100.0,100.0,4,0,0,1.5335602760314941,1
62,Inferencing,993.86,1.91,1046.02,100.0,100.0,4,0,0,1.510338544845581,1
63,Inferencing,790.05,1.53,942.22,100.0,100.0,4,0,0,1.4712769985198975,1
64,Inferencing,1782.11,3.40,2009.42,50.0,75.0,4,0,0,1.3857519626617432,1
65,Inferencing,5051.58,8.91,5104.73,0.0,0.0,4,0,0,1.4231574535369873,1
