Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
51,Training,1044.42,2.31,1322.0,85.78,97.06,4,0,0,1.4989218711853027,1
52,Training,1017.01,2.23,1292.66,88.73,97.06,4,0,0,1.5247693061828613,1
53,Training,1004.25,2.18,1277.24,87.75,97.06,4,0,0,1.6243934631347656,1
54,Training,1023.85,2.22,1289.85,86.76,97.06,4,0,0,1.4174296855926514,1
55,Training,1037.04,2.24,1313.44,85.78,97.06,4,0,0,1.5091931819915771,1
56,Training,1038.35,2.24,1314.06,86.76,97.06,4,0,0,1.5036580562591553,1
57,Training,1067.17,2.29,1364.73,85.78,95.59,4,0,0,1.5557451248168945,1
58,Training,1094.43,2.35,1389.98,83.33,96.08,4,0,0,1.4921543598175049,1
59,Training,1131.31,2.43,1417.61,80.88,96.08,4,0,0,1.5458672046661377,1
60,Training,1174.07,2.51,1466.7,80.39,94.61,4,0,0,1.5650928020477295,1
61,Training,1214.33,2.58,1509.56,80.39,94.61,4,0,0,1.5335602760314941,1
62,Training,1211.27,2.57,1493.58,80.88,94.61,4,0,0,1.510338544845581,1
63,Training,1174.24,2.46,1444.44,82.84,96.08,4,0,0,1.4712769985198975,1
64,Training,1141.99,2.38,1413.25,83.82,96.57,4,0,0,1.3857519626617432,1
65,Training,1119.85,2.30,1383.16,83.82,95.59,4,0,0,1.4231574535369873,1
