Window_index,Stage,MAE,MAPE,RMSE,Accuracy(2000),Accuracy(3000),Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Outlier,4295.48,11.36,4347.93,0.0,0.0,185,0,0,60.330461740493774,1
2,Outlier,4326.75,10.56,4440.27,0.0,0.0,4,0,0,1.3494484424591064,1
3,Outlier,4328.87,9.56,4437.79,0.0,0.0,4,0,0,1.3546688556671143,1
4,Outlier,4307.29,9.47,4420.5,0.0,0.0,4,0,0,1.2607474327087402,1
5,Outlier,4873.76,11.39,4965.65,0.0,0.0,4,0,0,1.2806847095489502,1
6,Outlier,4961.32,11.56,5042.43,0.0,0.0,4,0,0,1.2965950965881348,1
7,Outlier,4983.14,12.20,5058.7,0.0,0.0,4,0,0,1.4030883312225342,1
8,Outlier,4832.61,11.21,4937.77,0.0,0.0,4,0,0,1.4536545276641846,1
9,Outlier,4705.33,10.84,4826.61,0.0,0.0,4,0,0,1.483055591583252,1
10,Outlier,4574.92,10.41,4709.81,0.0,0.0,4,0,0,1.5051429271697998,1
11,Outlier,4447.73,9.80,4614.83,0.0,0.0,4,0,0,1.5181825160980225,1
12,Outlier,4338.3,9.25,4516.19,0.0,0.0,4,0,0,1.4214510917663574,1
13,Outlier,4430.95,9.71,4530.94,0.0,0.0,4,0,0,1.4306137561798096,1
14,Outlier,4539.3,9.78,4631.81,0.0,0.0,4,0,0,1.5545437335968018,1
15,Outlier,4552.58,9.81,4647.94,0.0,0.0,4,0,0,1.5269598960876465,1
16,Outlier,4562.26,9.72,4650.16,0.0,0.0,4,0,0,1.530299186706543,1
17,Outlier,4496.21,9.63,4587.8,0.0,0.0,4,0,0,1.504594087600708,1
18,Outlier,4481.47,9.60,4585.58,0.0,0.0,4,0,0,1.4883406162261963,1
19,Outlier,4566.28,9.73,4674.46,0.0,0.0,4,0,0,1.5492825508117676,1
20,Outlier,4242.92,9.38,4394.43,0.0,0.0,4,0,0,1.5585715770721436,1
21,Outlier,4201.22,9.27,4354.67,0.0,0.0,4,0,0,1.4927482604980469,1
22,Outlier,4027.83,8.74,4071.67,0.0,0.0,4,0,0,1.4806647300720215,1
23,Outlier,4164.99,8.71,4180.62,0.0,0.0,4,0,0,1.47566819190979,1
24,Outlier,4105.89,8.51,4122.53,0.0,0.0,4,0,0,1.4024510383605957,1
25,Outlier,3967.12,8.25,3987.01,0.0,0.0,4,0,0,1.5927529335021973,1
26,Outlier,3927.35,8.17,3950.47,0.0,0.0,4,0,0,1.5644104480743408,1
27,Outlier,3907.08,8.39,3931.57,0.0,0.0,4,0,0,1.3867485523223877,1
28,Outlier,3881.73,8.34,3909.49,0.0,0.0,4,0,0,1.525075912475586,1
29,Outlier,3872.17,8.31,3898.92,0.0,0.0,4,0,0,1.464409589767456,1
30,Outlier,3910.22,8.16,3933.4,0.0,0.0,4,0,0,1.4667887687683105,1
31,Outlier,4390.65,8.96,4446.74,0.0,0.0,4,0,0,1.5280206203460693,1
32,Outlier,4293.83,8.71,4339.53,0.0,0.0,4,0,0,1.5505681037902832,1
33,Outlier,4257.32,8.60,4288.27,0.0,0.0,4,0,0,1.5370898246765137,1
34,Outlier,4248.99,8.58,4272.77,0.0,0.0,4,0,0,1.3911137580871582,1
35,Outlier,4285.96,8.72,4302.48,0.0,0.0,4,0,0,1.553185224533081,1
36,Outlier,4268.74,8.69,4286.22,0.0,0.0,4,0,0,1.4909274578094482,1
37,Outlier,4247.15,8.64,4265.06,0.0,0.0,4,0,0,1.5115008354187012,1
38,Outlier,4228.75,8.61,4248.19,0.0,0.0,4,0,0,1.4805450439453125,1
39,Outlier,4204.25,8.56,4223.63,0.0,0.0,4,0,0,1.5304687023162842,1
40,Outlier,4176.3,8.50,4196.02,0.0,0.0,4,0,0,1.4124000072479248,1
41,Outlier,4143.58,8.36,4162.9,0.0,0.0,4,0,0,1.5876078605651855,1
42,Outlier,4109.87,8.29,4130.06,0.0,0.0,4,0,0,1.4652340412139893,1
43,Outlier,4103.59,8.36,4125.93,0.0,0.0,4,0,0,1.4909772872924805,1
44,Outlier,4095.67,8.34,4119.55,0.0,0.0,4,0,0,1.5811843872070312,1
45,Outlier,4086.5,8.25,4109.9,0.0,0.0,4,0,0,1.603654146194458,1
46,Outlier,4138.09,8.28,4160.82,0.0,0.0,4,0,0,1.4958608150482178,1
47,Outlier,4105.14,8.21,4129.07,0.0,0.0,4,0,0,1.4357695579528809,1
48,Outlier,4086.29,8.17,4110.74,0.0,0.0,4,0,0,1.4047229290008545,1
49,Outlier,4092.53,8.18,4115.85,0.0,0.0,4,0,0,1.6438148021697998,1
50,Outlier,4087.17,8.17,4112.55,0.0,0.0,4,0,0,1.5019607543945312,1
51,Outlier,4118.27,8.23,4147.23,0.0,0.0,4,0,0,1.4989218711853027,1
52,Outlier,4157.79,8.32,4191.78,0.0,0.0,4,0,0,1.5247693061828613,1
53,Outlier,4137.82,8.28,4172.29,0.0,0.0,4,0,0,1.6243934631347656,1
54,Outlier,4107.21,8.22,4143.33,0.0,0.0,4,0,0,1.4174296855926514,1
55,Outlier,4122.38,8.25,4159.83,0.0,0.0,4,0,0,1.5091931819915771,1
56,Outlier,4128.31,8.22,4166.67,0.0,0.0,4,0,0,1.5036580562591553,1
57,Outlier,4592.67,9.99,4656.58,0.0,0.0,4,0,0,1.5557451248168945,1
58,Outlier,4543.77,9.89,4611.35,0.0,0.0,4,0,0,1.4921543598175049,1
59,Outlier,4521.67,10.10,4594.29,0.0,0.0,4,0,0,1.5458672046661377,1
60,Outlier,4507.98,10.10,4592.82,0.0,0.0,4,0,0,1.5650928020477295,1
61,Outlier,4565.87,10.18,4646.77,0.0,0.0,4,0,0,1.5335602760314941,1
62,Outlier,4552.58,10.17,4640.5,0.0,0.0,4,0,0,1.510338544845581,1
63,Outlier,4546.77,10.18,4648.62,0.0,0.0,4,0,0,1.4712769985198975,1
64,Outlier,4542.8,10.19,4659.65,0.0,0.0,4,0,0,1.3857519626617432,1
65,Outlier,4518.77,10.17,4677.14,0.0,0.0,4,0,0,1.4231574535369873,1
